Artist and Title,Streams,Daily,Artist,Song
Juanes - Bonita,182555963,47611,Juanes,Bonita
Martin Garrix - Used To Love,182546125,22638,Martin Garrix,Used To Love
Luke Combs - Does To Me,182297963,93332,Luke Combs,Does To Me
Lizzo - Tempo,182160104,32710,Lizzo,Tempo
JONY - Love Your Voice,181065475,80460,JONY,Love Your Voice
Javiielo - Pa Los Gustos Los Colores,180664866,92647,Javiielo,Pa Los Gustos Los Colores
Ed Maverick - Ropa De Bazar,180462550,123961,Ed Maverick,Ropa De Bazar
Post Malone - Allergic,180201594,26509,Post Malone,Allergic
Chris Brown - Heat,180174943,47646,Chris Brown,Heat
Stromae - Alors On Danse,180139412,134833,Stromae,Alors On Danse
PNL - Deux frères,179215753,92673,PNL,Deux frères
Will Smith - Friend Like Me,179142272,75896,Will Smith,Friend Like Me
Chris Brown - Don't Check On Me,179013709,26261,Chris Brown,Don't Check On Me
Flipp Dinero - How I Move,178879854,24113,Flipp Dinero,How I Move
Melanie Martinez - Class Fight,178839610,69559,Melanie Martinez,Class Fight
Flo Milli - In The Party,178805474,52931,Flo Milli,In The Party
Maná - Rayando el Sol,178677191,58325,Maná,Rayando el Sol
J Balvin - MOJAITA,178219053,28330,J Balvin,MOJAITA
Alok - On & On,178190722,41419,Alok,On & On
Sido - 2002,178170347,54842,Sido,2002
The Score - Stronger,178062870,61920,The Score,Stronger
JP Cooper - Sing It With Me,178001080,20222,JP Cooper,Sing It With Me
FLETCHER - Undrunk,177971694,23132,FLETCHER,Undrunk
Ed Sheeran - I Don't Care,177909408,31895,Ed Sheeran,I Don't Care
Farruko - La Cartera,177805164,25187,Farruko,La Cartera
Daddy Yankee - Con Calma,177774385,27247,Daddy Yankee,Con Calma
Russ Millions - Keisha & Becky,177527828,35636,Russ Millions,Keisha & Becky
TOMORROW X TOGETHER - 9 and Three Quarters (Run Away),177525218,56215,TOMORROW X TOGETHER,9 and Three Quarters (Run Away)
Guaynaa - Rebota,176723226,15756,Guaynaa,Rebota
Alfredo Olivas - El Sillón,176469803,185382,Alfredo Olivas,El Sillón
Khalid - Free Spirit,176371517,14714,Khalid,Free Spirit
Ninho - Maman ne le sait pas,176320122,78643,Ninho,Maman ne le sait pas
Lana Del Rey - Venice Bitch,176270020,65753,Lana Del Rey,Venice Bitch
Why Don't We - Unbelievable,175838361,15888,Why Don't We,Unbelievable
K CAMP - Lottery (Renegade),175452461,14080,K CAMP,Lottery (Renegade)
Roddy Ricch - Bacc Seat,175042552,48962,Roddy Ricch,Bacc Seat
TINI - Fresa,175032786,22612,TINI,Fresa
Justin Quiles - No Quiero Amarte,174969439,11564,Justin Quiles,No Quiero Amarte
"Chris Lane - Big, Big Plans",174916048,44240,Chris Lane,"Big, Big Plans"
Cochise - Hatchback,174906115,55945,Cochise,Hatchback
TOMORROW X TOGETHER - CROWN,174480680,37647,TOMORROW X TOGETHER,CROWN
Tyga - Goddamn,174276398,17720,Tyga,Goddamn
Louis Tomlinson - Two of Us,174225341,54866,Louis Tomlinson,Two of Us
Alec Benjamin - Let Me Down Slowly,173902392,55736,Alec Benjamin,Let Me Down Slowly
Ed Sheeran - BLOW,173841675,62988,Ed Sheeran,BLOW
Daya - Insomnia,173837730,23650,Daya,Insomnia
Camila Cabello - Easy,173751810,20256,Camila Cabello,Easy
Jhené Aiko - Triggered (freestyle),173708727,42175,Jhené Aiko,Triggered (freestyle)
Jay Wheeler - Dime Que Sí,173130866,137976,Jay Wheeler,Dime Que Sí
Lunay - Soltera,172705935,15761,Lunay,Soltera
Becky G - DOLLAR,172118747,22993,Becky G,DOLLAR
Kane Brown - Lose It,172091148,28503,Kane Brown,Lose It
Cardi B - Press,172088107,33614,Cardi B,Press
Kane Brown - Homesick,171981011,35334,Kane Brown,Homesick
mrld - An Art Gallery Could Never Be As Unique As You,171934583,150209,mrld,An Art Gallery Could Never Be As Unique As You
MC Kevin o Chris - Ela É do Tipo,171716928,112795,MC Kevin o Chris,Ela É do Tipo
Post Malone - Wow.,171570018,20326,Post Malone,Wow.
Destiny Rogers - Tomboy,171519805,70217,Destiny Rogers,Tomboy
Camilo - La Difícil,171515331,23931,Camilo,La Difícil
Marília Mendonça - Bem Pior Que Eu,171458841,68076,Marília Mendonça,Bem Pior Que Eu
Luis Fonsi - Date La Vuelta,171397115,21910,Luis Fonsi,Date La Vuelta
AVAION - Pieces,171393042,62840,AVAION,Pieces
Drax Project - Catching Feelings,171359695,19215,Drax Project,Catching Feelings
Sech - Miss Lonely,171354984,60751,Sech,Miss Lonely
Farruko - Delincuente,171295660,38570,Farruko,Delincuente
Lewis Capaldi - One,171236972,34343,Lewis Capaldi,One
mgk - Glass House,171101091,70943,mgk,Glass House
Marília Mendonça - Sem Sal,170842690,33936,Marília Mendonça,Sem Sal
Riley Green - There Was This Girl,170695936,180906,Riley Green,There Was This Girl
JayDaYoungan - 23 Island,170629912,74634,JayDaYoungan,23 Island
"Arijit Singh - Main Dhoondne Ko Zamaane Mein (From ""Heartless"")",170628907,140965,Arijit Singh,"Main Dhoondne Ko Zamaane Mein (From ""Heartless"")"
Mau y Ricky - Mi Mala,170221910,21774,Mau y Ricky,Mi Mala
Wiley - Boasty,170115797,31978,Wiley,Boasty
James Blake - Mile High,169991326,75849,James Blake,Mile High
Maffio - Cristina,169607518,21569,Maffio,Cristina
Jake Owen - Made For You,169512449,52049,Jake Owen,Made For You
Marca MP - Te Apuesto,169230382,59185,Marca MP,Te Apuesto
Anitta - Combatchy,169043976,49575,Anitta,Combatchy
WayV - Love Talk,168988184,75490,WayV,Love Talk
Feby Putri - Halu,168757443,126711,Feby Putri,Halu
Ari Lennox - Shea Butter Baby,168655962,51103,Ari Lennox,Shea Butter Baby
Koffee - Toast,168518595,49366,Koffee,Toast
Maggie Rogers - Love You For A Long Time,168498807,96576,Maggie Rogers,Love You For A Long Time
Summer Walker - Body,168356026,136423,Summer Walker,Body
Ava Max - Torn,168306645,27964,Ava Max,Torn
Lil Tecca - Shots,168100885,39878,Lil Tecca,Shots
KAROL G - Punto G,167962547,23179,KAROL G,Punto G
Jul - La bandite,167591472,84341,Jul,La bandite
Hot Shade - Dive,167578303,50926,Hot Shade,Dive
ScHoolboy Q - Numb Numb Juice,167548271,51575,ScHoolboy Q,Numb Numb Juice
Nicki Minaj - MEGATRON,166858058,19746,Nicki Minaj,MEGATRON
ITZY - ICY,166608875,32245,ITZY,ICY
Maximillian - Beautiful Scars,166507051,35722,Maximillian,Beautiful Scars
L7NNON - Perdição,166484420,98027,L7NNON,Perdição
Billie Eilish - WHEN I WAS OLDER,166433113,36793,Billie Eilish,WHEN I WAS OLDER
Sigala - Wish You Well,166112885,23590,Sigala,Wish You Well
Samra - Wieder Lila,165929163,26564,Samra,Wieder Lila
Ben&Ben - Araw-Araw,165736834,116931,Ben&Ben,Araw-Araw
Trippie Redd - Love Me More,165702382,23464,Trippie Redd,Love Me More
Pharmacist - North Memphis,165646723,39171,Pharmacist,North Memphis
"Bizarrap - Trueno: Bzrp Freestyle Sessions, Vol. 6",165624612,61308,Bizarrap,"Trueno: Bzrp Freestyle Sessions, Vol. 6"
BLACKPINK - Kick It,165190315,44256,BLACKPINK,Kick It
C. Tangana - No Te Debí Besar,165129817,57191,C. Tangana,No Te Debí Besar
Stray Kids - MIROH,164791830,49451,Stray Kids,MIROH
Paulo Londra - No Puedo,164110995,54439,Paulo Londra,No Puedo
Post Malone - Myself,164002627,26444,Post Malone,Myself
Snoh Aalegra - I Want You Around,163694651,81329,Snoh Aalegra,I Want You Around
Gustavo Mioto - Com Ou Sem Mim,163679537,72350,Gustavo Mioto,Com Ou Sem Mim
Hungria - Um Pedido,163639590,103115,Hungria,Um Pedido
Dadá Boladão - Surtada,163348394,36814,Dadá Boladão,Surtada
Lost Frequencies - Melody,163118195,36852,Lost Frequencies,Melody
Marília Mendonça - Bebaça,163020244,44465,Marília Mendonça,Bebaça
TINI - 22,162802304,37656,TINI,22
Felipe Araújo - Espaçosa Demais,162792967,16582,Felipe Araújo,Espaçosa Demais
Lana Del Rey - Love song,162786582,78428,Lana Del Rey,Love song
Marracash - CRUDELIA,162772060,80851,Marracash,CRUDELIA
La La Love You - El Fin del Mundo,162531377,166704,La La Love You,El Fin del Mundo
Ghostemane - I duckinf hatw you,162465916,52572,Ghostemane,I duckinf hatw you
Bazzi - Focus,162297755,23839,Bazzi,Focus
Ninho - Goutte d'eau,161900762,59823,Ninho,Goutte d'eau
Paloma Mami - Fingías,161896753,24353,Paloma Mami,Fingías
Kevin Kaarl - Si Supieras,161478755,87522,Kevin Kaarl,Si Supieras
Offset - Legacy,161408300,32610,Offset,Legacy
Post Malone - I Know,161156844,35205,Post Malone,I Know
Pixote - Nem de Graça / Saudade Arregaça,160752566,123229,Pixote,Nem de Graça / Saudade Arregaça
Slipknot - Nero Forte,160716124,105393,Slipknot,Nero Forte
Sia - No New Friends,160353396,16081,Sia,No New Friends
Gradur - Ne reviens pas,160243309,29622,Gradur,Ne reviens pas
NF - Leave Me Alone,160178064,35318,NF,Leave Me Alone
Sam Hunt - Kinfolks,159573464,46791,Sam Hunt,Kinfolks
Jessie Reyez - IMPORTED,159546038,31914,Jessie Reyez,IMPORTED
YoungBoy Never Broke Again - Self Control,159411114,51667,YoungBoy Never Broke Again,Self Control
Dave - Professor X,159332380,68576,Dave,Professor X
Wale - On Chill,158894540,30823,Wale,On Chill
FKJ - Ylang Ylang,158532505,95164,FKJ,Ylang Ylang
Rvssian - B11,158282958,26530,Rvssian,B11
Eladio Carrion - Mi Error,158033179,34674,Eladio Carrion,Mi Error
Madison Beer - Dear Society,157908594,20356,Madison Beer,Dear Society
Lewis Capaldi - when the party's over,157899222,41958,Lewis Capaldi,when the party's over
Drax Project - Woke Up Late,157868010,21356,Drax Project,Woke Up Late
The Chainsmokers - Family,157849893,17746,The Chainsmokers,Family
ILLENIUM - In Your Arms,157797070,20725,ILLENIUM,In Your Arms
DJ Snake - Magenta Riddim,157673618,37561,DJ Snake,Magenta Riddim
Jack Harlow - THRU THE NIGHT,157667235,38148,Jack Harlow,THRU THE NIGHT
The Head And The Heart - Honeybee,157540623,43775,The Head And The Heart,Honeybee
Khalid - Right Back,157514338,14819,Khalid,Right Back
Tory Lanez - Jerry Sprunger,157451163,40280,Tory Lanez,Jerry Sprunger
Kevin Kaarl - Abrazado a Ti,156820638,138590,Kevin Kaarl,Abrazado a Ti
Ninho - Putana,156393962,126808,Ninho,Putana
Sal Priadi - Amin Paling Serius,156053970,172349,Sal Priadi,Amin Paling Serius
Ruben - Lay By Me,155772562,19730,Ruben,Lay By Me
Vegedream - Elle est bonne sa mère,155366006,58584,Vegedream,Elle est bonne sa mère
Dean Lewis - Stay Awake,155230283,22157,Dean Lewis,Stay Awake
Doja Cat - Juicy,154627411,23829,Doja Cat,Juicy
December Avenue - Huling Sandali (Tayo Sa Huling Buwan Ng Taon Official Soundtrack),154620486,108442,December Avenue,Huling Sandali (Tayo Sa Huling Buwan Ng Taon Official Soundtrack)
Luan Santana - quando a bad bater,154507625,19366,Luan Santana,quando a bad bater
FINNEAS - I Lost a Friend,154271208,49833,FINNEAS,I Lost a Friend
美波 - カワキヲアメク,153856895,87079,美波,カワキヲアメク
LUM!X - Monster,153686400,31964,LUM!X,Monster
Taylor Swift - Soon You’ll Get Better,153669586,63867,Taylor Swift,Soon You’ll Get Better
Abraham Mateo - ¿Qué Ha Pasao'?,153667364,38110,Abraham Mateo,¿Qué Ha Pasao'?
December Avenue - Bulong,153662592,152236,December Avenue,Bulong
Pashanim - Hauseingang,153468903,86567,Pashanim,Hauseingang
True Damage - GIANTS,152895547,39628,True Damage,GIANTS
DJ Khaled - Just Us,152846628,52043,DJ Khaled,Just Us
DTF - Me Gusta,152094386,84337,DTF,Me Gusta
Bryson Tiller - Blame,152082953,65107,Bryson Tiller,Blame
NCT DREAM - BOOM,151764088,36632,NCT DREAM,BOOM
LA YOUNG - Como Estrellas,151665692,55148,LA YOUNG,Como Estrellas
Lil Tecca - Amigo,151543508,84389,Lil Tecca,Amigo
Melanie Martinez - Lunchbox Friends,151521554,57230,Melanie Martinez,Lunchbox Friends
Camilo - Tutu,150929907,20167,Camilo,Tutu
BTS - Dream Glow (BTS World Original Soundtrack) (Pt. 1),150852470,26741,BTS,Dream Glow (BTS World Original Soundtrack) (Pt. 1)
Joyner Lucas - ADHD,150528143,29897,Joyner Lucas,ADHD
Armaan Malik - Chale Aana,150373146,174459,Armaan Malik,Chale Aana
"Tyler, The Creator - IGOR'S THEME",150349280,190110,"Tyler, The Creator",IGOR'S THEME
Ben&Ben - Make It With You,150328497,62010,Ben&Ben,Make It With You
NF - PAID MY DUES,150217427,41765,NF,PAID MY DUES
Ke Personajes - Cómo estás,150085306,55038,Ke Personajes,Cómo estás
Comethazine - SOLVED THE PROBLEM,150065576,46969,Comethazine,SOLVED THE PROBLEM
Grupo Firme - El Mundo a Tus Pies,149852268,79184,Grupo Firme,El Mundo a Tus Pies
IU - Blueming,149589017,56555,IU,Blueming
NF - The Search,149427144,71382,NF,The Search
Neo Pistea - Tumbando el Club,149425621,55184,Neo Pistea,Tumbando el Club
SAYGRACE - Boys Ain't Shit,149320233,13398,SAYGRACE,Boys Ain't Shit
BTS - Heartbeat (BTS World Original Soundtrack),149276114,33700,BTS,Heartbeat (BTS World Original Soundtrack)
Rich Music LTD - Feel Me,149214284,40270,Rich Music LTD,Feel Me
Dave - Screwface Capital,149172991,118155,Dave,Screwface Capital
KAYTRANADA - 10%,149172070,94016,KAYTRANADA,10%
Dua Lipa - Swan Song,149145429,16474,Dua Lipa,Swan Song
SiR - Hair Down,149120493,57797,SiR,Hair Down
Arijit Singh - Pal Pal Dil Ke Paas,149054180,102143,Arijit Singh,Pal Pal Dil Ke Paas
Brooks & Dunn - Brand New Man,148739312,67372,Brooks & Dunn,Brand New Man
I Prevail - Hurricane,148664264,66884,I Prevail,Hurricane
WILLOW - Time Machine,148509235,49799,WILLOW,Time Machine
SAINt JHN - Trap [Feat. Lil Baby],147727566,33354,SAINt JHN,Trap [Feat. Lil Baby]
Flo Milli - Beef FloMix,147721009,47881,Flo Milli,Beef FloMix
The Kid LAROI - Let Her Go,147619975,29566,The Kid LAROI,Let Her Go
Coez - È sempre bello,147515050,40509,Coez,È sempre bello
Kelly Clarkson - Broken & Beautiful,147083558,27542,Kelly Clarkson,Broken & Beautiful
Trippie Redd - Leray,147036276,116372,Trippie Redd,Leray
Beyoncé - ALREADY,146961815,41873,Beyoncé,ALREADY
PnB Rock - MIDDLE CHILD,146873110,24654,PnB Rock,MIDDLE CHILD
Bastille - Joy,146689412,12524,Bastille,Joy
Diego & Victor Hugo - Áudio,146609488,51062,Diego & Victor Hugo,Áudio
Lil Tjay - Ruthless,146553025,44517,Lil Tjay,Ruthless
Freddie Dredd - All Alone,146473314,39135,Freddie Dredd,All Alone
"Tyler, The Creator - PUPPET",146182480,221331,"Tyler, The Creator",PUPPET
Lil Uzi Vert - That's a Rack,146111472,13369,Lil Uzi Vert,That's a Rack
Micro TDH - Dime Cuantas Veces,146037878,76092,Micro TDH,Dime Cuantas Veces
Alok - All The Lies,145833356,12568,Alok,All The Lies
Cavetown - Home,145732791,62047,Cavetown,Home
"Akhil Sachdeva - Humsafar (From ""Badrinath Ki Dulhania"")",145422839,161166,Akhil Sachdeva,"Humsafar (From ""Badrinath Ki Dulhania"")"
The Lumineers - Gloria,145349502,61987,The Lumineers,Gloria
Tyga - Girls Have Fun,145319196,16299,Tyga,Girls Have Fun
Young M.A - BIG,145297105,51805,Young M.A,BIG
Flume - Rushing Back,145062814,35770,Flume,Rushing Back
Rick Ross - Gold Roses,144925045,20856,Rick Ross,Gold Roses
Rhys Lewis - No Right To Love You,144829150,13489,Rhys Lewis,No Right To Love You
Zé Neto & Cristiano - Estado Decadente,144638372,15836,Zé Neto & Cristiano,Estado Decadente
Yovie Widianto - Adu Rayu,144552389,71702,Yovie Widianto,Adu Rayu
MC Kevin o Chris - Evoluiu,144505229,75625,MC Kevin o Chris,Evoluiu
Benji & Fede - Dove e quando,144412214,25939,Benji & Fede,Dove e quando
Free Nationals - Time,144390836,54974,Free Nationals,Time
Omar Montes - Alocao (With Bad Gyal),144336948,33254,Omar Montes,Alocao (With Bad Gyal)
Blake Shelton - Nobody But You (Duet with Gwen Stefani),143977753,38414,Blake Shelton,Nobody But You (Duet with Gwen Stefani)
Glass Animals - Tokyo Drifting,143852215,51802,Glass Animals,Tokyo Drifting
UPSAHL - Drugs,143646072,28667,UPSAHL,Drugs
Melanie Martinez - Nurse's Office,143436369,62850,Melanie Martinez,Nurse's Office
IZA - Meu talismã,143323440,44013,IZA,Meu talismã
Ed Sheeran - Nothing On You,143121327,18307,Ed Sheeran,Nothing On You
Los Tigres Del Norte - La Banda Del Carro Rojo,142741431,148195,Los Tigres Del Norte,La Banda Del Carro Rojo
J Balvin - YO LE LLEGO,142472901,23856,J Balvin,YO LE LLEGO
2KBABY - Old Streets,142322964,21429,2KBABY,Old Streets
Gambi - POPOPOP,142287140,50840,Gambi,POPOPOP
Future - First Off,142068779,30208,Future,First Off
Yung Gravy - Whip A Tesla,141890688,15429,Yung Gravy,Whip A Tesla
Becky G - La Respuesta,141675494,14305,Becky G,La Respuesta
Jerome - Light,141562315,16192,Jerome,Light
Sam Fender - Hypersonic Missiles,141353707,81889,Sam Fender,Hypersonic Missiles
Adriel Favela - Miami Vibe,141232638,37061,Adriel Favela,Miami Vibe
Cynthia Erivo - Stand Up (From Harriet),141222761,69732,Cynthia Erivo,Stand Up (From Harriet)
GAMPER & DADONI - Gimme! Gimme! Gimme!,141209656,49712,GAMPER & DADONI,Gimme! Gimme! Gimme!
Taylor Swift - It’s Nice To Have A Friend,141028405,57629,Taylor Swift,It’s Nice To Have A Friend
Leo Santana - Contatinho,140923775,20955,Leo Santana,Contatinho
Rocco Hunt - Ti volevo dedicare,140921040,36218,Rocco Hunt,Ti volevo dedicare
Lil Peep - cobain,140718425,92125,Lil Peep,cobain
NF - Change,140708512,55391,NF,Change
Apache 207 - Wieso tust Du dir das an?,140393898,26585,Apache 207,Wieso tust Du dir das an?
