Artist and Title,Streams,Daily,Artist,Song
Odetari - LOOK DON’T TOUCH (w/ cade clair),213127335,165327.0,Odetari,LOOK DON’T TOUCH (w/ cade clair)
Cris Mj - Daytona,212433603,447760.0,Cris Mj,Daytona
Jung Kook - Yes or No,212350434,362430.0,Jung Kook,Yes or No
Manu - Daqui pra Sempre,212264402,183312.0,Manu,Daqui pra Sempre
Olivia Rodrigo - love is embarrassing,211306115,317337.0,Olivia Rodrigo,love is embarrassing
Taylor Swift - Hits Different,210156265,185526.0,Taylor Swift,Hits Different
Odetari - NARCISSISTIC PERSONALITY DISORDER,209786835,154799.0,Odetari,NARCISSISTIC PERSONALITY DISORDER
Chris Stapleton - White Horse,209748939,326965.0,Chris Stapleton,White Horse
Taylor Swift - Snow On The Beach,209312840,185802.0,Taylor Swift,Snow On The Beach
Gustavo Mioto - Quando Apaga A Luz,209285265,60942.0,Gustavo Mioto,Quando Apaga A Luz
Hypaton - Be My Lover,209280983,365497.0,Hypaton,Be My Lover
El Jordan 23 - Cabaña,208742953,160965.0,El Jordan 23,Cabaña
Nicki Nicole - DISPARA ***,208699418,167512.0,Nicki Nicole,DISPARA ***
Jelly Roll - Need A Favor,208605777,292963.0,Jelly Roll,Need A Favor
Toosii - Favorite Song,208569330,166826.0,Toosii,Favorite Song
Calle 24 - Apaga El Cel,208402330,809118.0,Calle 24,Apaga El Cel
Gorillaz - Tormenta,208391898,73340.0,Gorillaz,Tormenta
Alfredo Olivas - No,208391739,214016.0,Alfredo Olivas,No
VØJ - Memory Reboot,208216828,269101.0,VØJ,Memory Reboot
Zerb - Mwaki,208085158,398615.0,Zerb,Mwaki
Mora - DONDE SE APRENDE A QUERER?,207445572,270230.0,Mora,DONDE SE APRENDE A QUERER?
Zach Bryan - Tourniquet,207373494,362119.0,Zach Bryan,Tourniquet
juju<3 - Wasted Summers,206473757,453356.0,juju<3,Wasted Summers
Taylor Swift - Say Don't Go (Taylor's Version) (From The Vault),206188424,226885.0,Taylor Swift,Say Don't Go (Taylor's Version) (From The Vault)
Ke Personajes - Pobre Corazón,206104142,148448.0,Ke Personajes,Pobre Corazón
Tito Double P - DEMBOW BÉLICO,205867530,329911.0,Tito Double P,DEMBOW BÉLICO
Lah Pat - Rodeo (Remix),205798861,404249.0,Lah Pat,Rodeo (Remix)
Eladio Carrion - Si La Calle Llama,205444071,98145.0,Eladio Carrion,Si La Calle Llama
R3HAB - Rock My Body,205181652,295464.0,R3HAB,Rock My Body
KayBlack - Melhor Só,204888524,141047.0,KayBlack,Melhor Só
Becky G - POR EL CONTRARIO,204211298,369698.0,Becky G,POR EL CONTRARIO
Mc Livinho - Novidade na Área,203672068,78333.0,Mc Livinho,Novidade na Área
Niklas Dee - Not Fair,203273254,247286.0,Niklas Dee,Not Fair
Feid - REMIX EXCLUSIVO,202769536,127298.0,Feid,REMIX EXCLUSIVO
Memphis Cult - 9mm,202653256,245018.0,Memphis Cult,9mm
Madhur Sharma - Kali Kali Zulfon Ke (Lo-Fi),202206783,50122.0,Madhur Sharma,Kali Kali Zulfon Ke (Lo-Fi)
"LE SSERAFIM - Eve, Psyche & The Bluebeard’s wife",202035280,194399.0,LE SSERAFIM,"Eve, Psyche & The Bluebeard’s wife"
Alberto Vazquez - Maracas,201769002,118743.0,Alberto Vazquez,Maracas
Vulgo FK - Ballena,201373629,189035.0,Vulgo FK,Ballena
Taylor Swift - Mine (Taylor's Version),201306024,194865.0,Taylor Swift,Mine (Taylor's Version)
Ice Spice - In Ha Mood,200521204,55800.0,Ice Spice,In Ha Mood
"Arijit Singh - O Bedardeya (From ""Tu Jhoothi Main Makkaar"")",200050235,121909.0,Arijit Singh,"O Bedardeya (From ""Tu Jhoothi Main Makkaar"")"
The Weeknd - Double Fantasy,199798599,150694.0,The Weeknd,Double Fantasy
Luan Pereira - DENTRO DA HILUX,199730263,97645.0,Luan Pereira,DENTRO DA HILUX
Luan Santana - MEIO TERMO,199273482,69550.0,Luan Santana,MEIO TERMO
Stray Kids - LALALALA,198798398,281596.0,Stray Kids,LALALALA
Bernadya - Satu Bulan,198743448,1177012.0,Bernadya,Satu Bulan
Morgan Wallen - Everything I Love,198707188,160691.0,Morgan Wallen,Everything I Love
Simone Mendes - Dois Fugitivos,198010293,135557.0,Simone Mendes,Dois Fugitivos
Odetari - I LOVE YOU HOE (w/ 9lives),197712433,228403.0,Odetari,I LOVE YOU HOE (w/ 9lives)
Chayanne - Bailando Bachata,197592413,459556.0,Chayanne,Bailando Bachata
Nicki Minaj - FTCU,197535268,176569.0,Nicki Minaj,FTCU
Rockwell - Somebody's Watching Me,197448097,265024.0,Rockwell,Somebody's Watching Me
TWICE - MOONLIGHT SUNRISE,197438528,90574.0,TWICE,MOONLIGHT SUNRISE
Måneskin - BABY SAID,197392133,198894.0,Måneskin,BABY SAID
NewJeans - Cool With You,197391330,230616.0,NewJeans,Cool With You
Dei V - Narcotics,197094048,389049.0,Dei V,Narcotics
BUNT. - Clouds,196182548,406947.0,BUNT.,Clouds
Agust D - People Pt.2,196155807,124864.0,Agust D,People Pt.2
Zé Neto & Cristiano - Um Mês E Pouco,196151150,98711.0,Zé Neto & Cristiano,Um Mês E Pouco
TOMORROW X TOGETHER - Sugar Rush Ride,195872875,125573.0,TOMORROW X TOGETHER,Sugar Rush Ride
Drake - Virginia Beach,195109249,271052.0,Drake,Virginia Beach
Mrs. GREEN APPLE - ダンスホール,194770418,197707.0,Mrs. GREEN APPLE,ダンスホール
Atif Aslam - Tu Jaane Na,194491771,298294.0,Atif Aslam,Tu Jaane Na
j-hope - on the street,193223893,77981.0,j-hope,on the street
Natanael Cano - Mas Altas Que Bajadas,192297888,232442.0,Natanael Cano,Mas Altas Que Bajadas
Ava Max - Maybe You’re The Problem,192225094,68371.0,Ava Max,Maybe You’re The Problem
Miguel - Sure Thing,191336636,67833.0,Miguel,Sure Thing
Eslabon Armado - Así Lo Quiso Dios,190718082,116827.0,Eslabon Armado,Así Lo Quiso Dios
NF - HOPE,190402481,189093.0,NF,HOPE
Metro Boomin - Self Love (Spider-Man: Across the Spider-Verse) (Metro Boomin & Coi Leray),190166932,145617.0,Metro Boomin,Self Love (Spider-Man: Across the Spider-Verse) (Metro Boomin & Coi Leray)
Felipe Amorim - Toca o Trompete,190139773,175002.0,Felipe Amorim,Toca o Trompete
Maluma - COCO LOCO,189823624,92513.0,Maluma,COCO LOCO
Dance Fruits Music - Calabria,189386019,46900.0,Dance Fruits Music,Calabria
Bad Bunny - NO ME QUIERO CASAR,189240626,295188.0,Bad Bunny,NO ME QUIERO CASAR
Travis Scott - THANK GOD,188640333,248522.0,Travis Scott,THANK GOD
1nonly - Step Back!,188549173,157299.0,1nonly,Step Back!
jxdn - ANGELS & DEMONS,188391016,37058.0,jxdn,ANGELS & DEMONS
Unknown Mortal Orchestra - So Good at Being in Trouble,188225874,48791.0,Unknown Mortal Orchestra,So Good at Being in Trouble
TRASHXRL - Sequência da Dz7,187729816,215601.0,TRASHXRL,Sequência da Dz7
Luke Combs - Love You Anyway,186787950,149962.0,Luke Combs,Love You Anyway
AP Dhillon - With You,186662804,196045.0,AP Dhillon,With You
K y B - Sigue,186484935,289895.0,K y B,Sigue
Miley Cyrus - Jaded,186231066,92576.0,Miley Cyrus,Jaded
Feid - BUBALU,186212341,207284.0,Feid,BUBALU
Bad Bunny - HIBIKI,185768417,156382.0,Bad Bunny,HIBIKI
Natanael Cano - Como Es Arriba Es Abajo,184909346,253392.0,Natanael Cano,Como Es Arriba Es Abajo
Lost Frequencies - The Feeling,184608589,335347.0,Lost Frequencies,The Feeling
Burna Boy - City Boys,184418531,178486.0,Burna Boy,City Boys
Fuerza Regida - EXCESOS,184370786,349217.0,Fuerza Regida,EXCESOS
Connor Price - Spinnin,184120453,168999.0,Connor Price,Spinnin
Jazzy - Giving Me,184087423,171105.0,Jazzy,Giving Me
"Bizarrap - Rauw Alejandro: Bzrp Music Sessions, Vol. 56",183979902,80581.0,Bizarrap,"Rauw Alejandro: Bzrp Music Sessions, Vol. 56"
Alok - LET'S GET FKD UP,183627275,347671.0,Alok,LET'S GET FKD UP
wave to earth - bad,183374455,495874.0,wave to earth,bad
Britney Manson - FΛSHION,183315388,297214.0,Britney Manson,FΛSHION
Junior H - TRES BOTELLAS,183025779,1023730.0,Junior H,TRES BOTELLAS
Pritam - O Maahi,181317040,381187.0,Pritam,O Maahi
Post Malone - Mourning,181141926,117098.0,Post Malone,Mourning
Zé Neto & Cristiano - Pátio do Posto,180489300,94990.0,Zé Neto & Cristiano,Pátio do Posto
Gaby Music - No Te Quieren Conmigo,180046538,205147.0,Gaby Music,No Te Quieren Conmigo
HYBS - Tip Toe,178922365,539424.0,HYBS,Tip Toe
Tate McRae - run for the hills,178606701,670623.0,Tate McRae,run for the hills
Olivia Rodrigo - making the bed,178454552,280633.0,Olivia Rodrigo,making the bed
Travis Scott - TIL FURTHER NOTICE,178058076,348915.0,Travis Scott,TIL FURTHER NOTICE
TAEYANG - Shoong!,177220346,172656.0,TAEYANG,Shoong!
Lauana Prado - Me Leva Pra Casa / Escrito Nas Estrelas / Saudade,177031005,184487.0,Lauana Prado,Me Leva Pra Casa / Escrito Nas Estrelas / Saudade
Marnik - Boyz In Paris,176799858,287718.0,Marnik,Boyz In Paris
Davido - UNAVAILABLE,176621926,121869.0,Davido,UNAVAILABLE
Lil Mabu - MATHEMATICAL DISRESPECT,176544746,56514.0,Lil Mabu,MATHEMATICAL DISRESPECT
League of Legends - GODS,176180818,225433.0,League of Legends,GODS
Kordhell - SCOPIN,176158577,139321.0,Kordhell,SCOPIN
Matuê - Conexões de Máfia,176126262,104826.0,Matuê,Conexões de Máfia
Alessandra - Queen of Kings,176112260,89519.0,Alessandra,Queen of Kings
Nadin Amizah - Rayuan Perempuan Gila,176039913,231396.0,Nadin Amizah,Rayuan Perempuan Gila
Gabito Ballesteros - A Puro Dolor,175580823,173079.0,Gabito Ballesteros,A Puro Dolor
KayBlack - Segredo,175008904,107764.0,KayBlack,Segredo
Ski Aggu - Friesenjung,174873430,112079.0,Ski Aggu,Friesenjung
Doble ONE Flow Letal - Mi Kryptonita,174611197,240234.0,Doble ONE Flow Letal,Mi Kryptonita
Henrique & Juliano - Quase Algo,173592553,200088.0,Henrique & Juliano,Quase Algo
Murilo Huff - Anestesiado,173163372,132332.0,Murilo Huff,Anestesiado
Tropa do Bruxo - Baile do Bruxo,172633030,96588.0,Tropa do Bruxo,Baile do Bruxo
KAROL G - GATITA GANGSTER,172145263,261537.0,KAROL G,GATITA GANGSTER
Bobby Pulido - Se Murió De Amor,172126350,146665.0,Bobby Pulido,Se Murió De Amor
TINI - Muñecas,171728613,60885.0,TINI,Muñecas
Tom Odell - Black Friday,171583746,533383.0,Tom Odell,Black Friday
Paris Paloma - labour,171287963,320577.0,Paris Paloma,labour
Dominic Fike - Mona Lisa,171216529,137112.0,Dominic Fike,Mona Lisa
Pritam - Pyaar Hota Kayi Baar Hai,171089559,124311.0,Pritam,Pyaar Hota Kayi Baar Hai
Tyler Hubbard - Dancin’ In The Country,171001338,208363.0,Tyler Hubbard,Dancin’ In The Country
d4vd - Sleep Well,170892535,266290.0,d4vd,Sleep Well
Lola Indigo - EL TONTO,170875110,108666.0,Lola Indigo,EL TONTO
ROSALÍA - LLYLM,170815931,47479.0,ROSALÍA,LLYLM
Peso Pluma - CARNAL,169555227,149827.0,Peso Pluma,CARNAL
MC Saci - Aquariano Nato,168812292,240309.0,MC Saci,Aquariano Nato
Laufey - Promise,168604733,377680.0,Laufey,Promise
sped up 8282 - Cupid,168297051,126858.0,sped up 8282,Cupid
anees - sun and moon,168171075,91208.0,anees,sun and moon
Daniel Caesar - Superpowers,167902535,637540.0,Daniel Caesar,Superpowers
Peso Pluma - VVS,167747625,170671.0,Peso Pluma,VVS
LATIN MAFIA - Patadas de Ahogado,167724061,285916.0,LATIN MAFIA,Patadas de Ahogado
Kylie Minogue - Padam Padam,167459586,140975.0,Kylie Minogue,Padam Padam
Carin Leon - Alch Si,166907608,259653.0,Carin Leon,Alch Si
PEDRO SAMPAIO - POCPOC,166869928,154076.0,PEDRO SAMPAIO,POCPOC
Kanii - I Know,166709853,90811.0,Kanii,I Know
The Kolors - ITALODISCO,166699046,131418.0,The Kolors,ITALODISCO
Adrian Khalif - Sialan,166482252,836296.0,Adrian Khalif,Sialan
Clayton & Romário - Namorando Ou Não,165902120,50899.0,Clayton & Romário,Namorando Ou Não
Anirudh Ravichander - Hukum,165839180,190636.0,Anirudh Ravichander,Hukum
"Mc Pedrinho - Gol Bolinha, Gol Quadrado 2",164974141,83931.0,Mc Pedrinho,"Gol Bolinha, Gol Quadrado 2"
Conjunto Rienda Real - Sobran Motivos,164310158,134403.0,Conjunto Rienda Real,Sobran Motivos
Shakira - Copa Vacía,163714675,116229.0,Shakira,Copa Vacía
El Alfa - PLEBADA,163693096,91847.0,El Alfa,PLEBADA
Dermot Kennedy - Kiss Me,163460080,105455.0,Dermot Kennedy,Kiss Me
KayBlack - Preferida,163334209,145527.0,KayBlack,Preferida
Pritam - Zara Sa,163333321,216271.0,Pritam,Zara Sa
Switch Disco - REACT,162854764,145986.0,Switch Disco,REACT
Veigh - Engana Dizendo Que Ama,162651507,141920.0,Veigh,Engana Dizendo Que Ama
Travis Scott - HYAENA,162392954,214107.0,Travis Scott,HYAENA
IVE - Kitsch,162191233,100891.0,IVE,Kitsch
Brray - Corazón Roto pt. 3,161910161,130671.0,Brray,Corazón Roto pt. 3
Anirudh Ravichander - Naa Ready,161338801,145854.0,Anirudh Ravichander,Naa Ready
Kadu Martins - Halls na Língua,161086097,90164.0,Kadu Martins,Halls na Língua
aespa - Spicy,160837146,184939.0,aespa,Spicy
Olivia Rodrigo - ballad of a homeschooled girl,160792236,184593.0,Olivia Rodrigo,ballad of a homeschooled girl
Dominic Fike - Mama's Boy,160779144,255790.0,Dominic Fike,Mama's Boy
Taylor Swift - Out Of The Woods (Taylor's Version),160750961,208337.0,Taylor Swift,Out Of The Woods (Taylor's Version)
Bad Bunny - SEDA,160071633,205794.0,Bad Bunny,SEDA
Nicki Minaj - Red Ruby Da Sleeze,159828121,72729.0,Nicki Minaj,Red Ruby Da Sleeze
"Tyler, The Creator - DOGTOOTH",158808618,203829.0,"Tyler, The Creator",DOGTOOTH
YOVNGCHIMI - TU$$I,158665381,373707.0,YOVNGCHIMI,TU$$I
Sadie Jean - Locksmith,158663459,168785.0,Sadie Jean,Locksmith
Cup of Joe - Tingin,158390429,424973.0,Cup of Joe,Tingin
Naiara Azevedo - Palhaça,158240281,35921.0,Naiara Azevedo,Palhaça
Troye Sivan - Got Me Started,158035477,245790.0,Troye Sivan,Got Me Started
Lewis Capaldi - Pointless,157837296,88843.0,Lewis Capaldi,Pointless
Gabito Ballesteros - Ya Corazón,157784166,69289.0,Gabito Ballesteros,Ya Corazón
Morgan Wallen - I Wrote The Book,157677301,119523.0,Morgan Wallen,I Wrote The Book
MC Caverinha - Cartão Black,157466519,90477.0,MC Caverinha,Cartão Black
Rauw Alejandro - PANTIES Y BRASIERES,157450390,84464.0,Rauw Alejandro,PANTIES Y BRASIERES
That Mexican OT - Johnny Dang,157217195,180272.0,That Mexican OT,Johnny Dang
Luan Pereira - ELA PIROU NA DODGE RAM,157126495,42308.0,Luan Pereira,ELA PIROU NA DODGE RAM
Jorge & Mateus - Logo Eu,157085450,169286.0,Jorge & Mateus,Logo Eu
Chase & Status - Baddadan,156977913,231151.0,Chase & Status,Baddadan
Hugo & Guilherme - Mágica,156965460,64477.0,Hugo & Guilherme,Mágica
Vilen - Chidiya,156890580,97105.0,Vilen,Chidiya
J Hus - Who Told You,156880325,87915.0,J Hus,Who Told You
Taylor Swift - Long Live (Taylor's Version),156228321,159951.0,Taylor Swift,Long Live (Taylor's Version)
The Kid LAROI - TOO MUCH,155674769,113014.0,The Kid LAROI,TOO MUCH
Tiago PZK - Me Enteré,155553835,71378.0,Tiago PZK,Me Enteré
Olivia Rodrigo - logical,155336863,187493.0,Olivia Rodrigo,logical
Cheema Y - California Love,155312818,227584.0,Cheema Y,California Love
"Bizarrap - Arcángel: Bzrp Music Sessions, Vol. 54",155212803,59606.0,Bizarrap,"Arcángel: Bzrp Music Sessions, Vol. 54"
Jessie Murph - Pray,154929897,79289.0,Jessie Murph,Pray
Lil Durk - Stand By Me,154847214,124806.0,Lil Durk,Stand By Me
Victor Thompson - THIS YEAR (Blessings),154519140,116737.0,Victor Thompson,THIS YEAR (Blessings)
YOASOBI - 祝福,154421432,103362.0,YOASOBI,祝福
Sam Smith - I'm Not Here To Make Friends,154319207,52908.0,Sam Smith,I'm Not Here To Make Friends
Käärijä - Cha Cha Cha,154233389,59820.0,Käärijä,Cha Cha Cha
Luan Pereira - MOLETOM,154078758,89378.0,Luan Pereira,MOLETOM
Zara Larsson - On My Love,153998549,138348.0,Zara Larsson,On My Love
Kali Uchis - I Wish you Roses,153905577,121815.0,Kali Uchis,I Wish you Roses
boygenius - Not Strong Enough,153883569,196294.0,boygenius,Not Strong Enough
Iniko - Jericho,153786010,104759.0,Iniko,Jericho
Gusttavo Lima - Saudade da Minha Vida,153238384,51889.0,Gusttavo Lima,Saudade da Minha Vida
Hev Abi - Walang Alam,152910229,324915.0,Hev Abi,Walang Alam
Juanes - Me Enamora,152780162,161884.0,Juanes,Me Enamora
Taylor Swift - Shake It Off (Taylor's Version),152028602,231032.0,Taylor Swift,Shake It Off (Taylor's Version)
KAROL G - MAÑANA SERÁ BONITO,151818196,123220.0,KAROL G,MAÑANA SERÁ BONITO
Drake - You Broke My Heart,151530707,230376.0,Drake,You Broke My Heart
Stephen Sanchez - High,150902861,229894.0,Stephen Sanchez,High
Rauw Alejandro - RON COLA,150838091,60197.0,Rauw Alejandro,RON COLA
Taylor Swift - New Romantics (Taylor's Version),150828323,205860.0,Taylor Swift,New Romantics (Taylor's Version)
Aan Story - Trauma,150654807,122104.0,Aan Story,Trauma
Arcángel - ALV,150317522,202144.0,Arcángel,ALV
Ana Castela - Fronteira,150223696,143774.0,Ana Castela,Fronteira
Nicki Nicole - 8 AM,150024525,85745.0,Nicki Nicole,8 AM
Alta Consigna - Culpable Tú,149928562,87884.0,Alta Consigna,Culpable Tú
NF - HAPPY,149900624,160198.0,NF,HAPPY
FISHER - Atmosphere,149852439,335807.0,FISHER,Atmosphere
Duelo - Malabares,149756127,101375.0,Duelo,Malabares
Semicenk - Pişman Değilim,149494068,78080.0,Semicenk,Pişman Değilim
Young Miko - wiggy,149364371,74374.0,Young Miko,wiggy
Dygta - Tapi Tahukah Kamu?,148808589,345387.0,Dygta,Tapi Tahukah Kamu?
Post Malone - Overdrive,148495964,108883.0,Post Malone,Overdrive
Cris Mj - Diabólica,148487667,296779.0,Cris Mj,Diabólica
Kany García - La Siguiente,148452512,137289.0,Kany García,La Siguiente
Henrique & Juliano - Devia Ser Proibido,147894448,127869.0,Henrique & Juliano,Devia Ser Proibido
Måneskin - HONEY (ARE U COMING?),147847801,175394.0,Måneskin,HONEY (ARE U COMING?)
Odetari - HYPNOTIC DATA,147515641,246999.0,Odetari,HYPNOTIC DATA
NXVAMANE - FRESH,147214498,169561.0,NXVAMANE,FRESH
Zack Tabudlo - Gusto,147036566,114585.0,Zack Tabudlo,Gusto
Atif Aslam - Main Rang Sharbaton Ka,146193444,232662.0,Atif Aslam,Main Rang Sharbaton Ka
glichery - Sea Of Problems,145945527,114642.0,glichery,Sea Of Problems
Hev Abi - Alam Mo Ba Girl,145845025,147744.0,Hev Abi,Alam Mo Ba Girl
rhodessa - Kisame,145742377,208558.0,rhodessa,Kisame
Grupo Frontera - LE VA DOLER,145611184,172255.0,Grupo Frontera,LE VA DOLER
TINI - La Loto,145211505,34707.0,TINI,La Loto
Junior H - LA CHERRY,145122496,636119.0,Junior H,LA CHERRY
DEMI - homebdy,144879857,149567.0,DEMI,homebdy
Atif Aslam - Pehli Nazar Mein,144796746,197319.0,Atif Aslam,Pehli Nazar Mein
Bronco - Nunca Voy A Olvidarte,144161531,165007.0,Bronco,Nunca Voy A Olvidarte
Guilherme & Benuto - Esse B.O é Meu,143997867,25642.0,Guilherme & Benuto,Esse B.O é Meu
Offset - SAY MY GRACE,143719575,176147.0,Offset,SAY MY GRACE
BLOK3 - AFFETMEM,143529884,132501.0,BLOK3,AFFETMEM
NDX A.K.A. - Nemen,143352586,271909.0,NDX A.K.A.,Nemen
Michelle Maciel - CCC,142979084,100258.0,Michelle Maciel,CCC
XG - SHOOTING STAR,142719170,106382.0,XG,SHOOTING STAR
Taylor Swift - Better Than Revenge (Taylor's Version),142222310,118048.0,Taylor Swift,Better Than Revenge (Taylor's Version)
Bizarrap - No soy Eterno,142221277,287826.0,Bizarrap,No soy Eterno
AYLIVA - Sie weiß,142202072,74572.0,AYLIVA,Sie weiß
Old Dominion - Memory Lane,141934864,250124.0,Old Dominion,Memory Lane
Aliyah's Interlude - IT GIRL,141851108,157443.0,Aliyah's Interlude,IT GIRL
sapientdream - Past Lives,141429622,292942.0,sapientdream,Past Lives
Ice Spice - Munch (Feelin’ U),141364185,41096.0,Ice Spice,Munch (Feelin’ U)
Jassa Dhillon - SPAIN,141244539,147472.0,Jassa Dhillon,SPAIN
Morgan Wallen - ’98 Braves,141049119,116922.0,Morgan Wallen,’98 Braves
Peter Fox - Zukunft Pink,141035125,54711.0,Peter Fox,Zukunft Pink
"Sergio Vega ""El Shaka"" - Quién Es Usted",140921469,159557.0,"Sergio Vega ""El Shaka""",Quién Es Usted
Lil Uzi Vert - Flooded The Face,140619485,96806.0,Lil Uzi Vert,Flooded The Face
Manan Bhardwaj - Arjan Vailly,140401836,115384.0,Manan Bhardwaj,Arjan Vailly
Jimin - Face-off,140395943,46165.0,Jimin,Face-off
Drake - Gently,140283827,114701.0,Drake,Gently
KAROL G - GUCCI LOS PAÑOS,140060573,113239.0,KAROL G,GUCCI LOS PAÑOS
AgroPlay - Dia de Fluxo,139995948,159855.0,AgroPlay,Dia de Fluxo
JISOO - All Eyes On Me,139944385,172127.0,JISOO,All Eyes On Me
Miksu / Macloud - Nachts wach,139918503,76702.0,Miksu / Macloud,Nachts wach
TOMORROW X TOGETHER - Tinnitus (Wanna be a rock),139728438,95337.0,TOMORROW X TOGETHER,Tinnitus (Wanna be a rock)
Cleffy - Meet you at the Graveyard,139327865,327572.0,Cleffy,Meet you at the Graveyard
Donne Maula - Bercinta Lewat Kata,139184120,202361.0,Donne Maula,Bercinta Lewat Kata
Gunna - Baby Birkin,139101613,25323.0,Gunna,Baby Birkin
Felipe Amorim - Fode Bem,139054442,76773.0,Felipe Amorim,Fode Bem
Cardenales De Nuevo León - Quiero Que Sepas,138965446,208210.0,Cardenales De Nuevo León,Quiero Que Sepas
Grupo Frontera - EN ALTAVOZ,138892075,407623.0,Grupo Frontera,EN ALTAVOZ
Bad Bunny - BABY NUEVA,138426250,132950.0,Bad Bunny,BABY NUEVA
Miley Cyrus - River,138181188,38220.0,Miley Cyrus,River
Teya Dora - Džanum,138031940,81914.0,Teya Dora,Džanum
Feid - ALAKRAN,138027636,339656.0,Feid,ALAKRAN
Taylor Swift - Sparks Fly (Taylor’s Version),137970481,125293.0,Taylor Swift,Sparks Fly (Taylor’s Version)
Yamê - Bécane,137905420,94746.0,Yamê,Bécane
MC PH - Tenho Que Me Decidir,137644076,154486.0,MC PH,Tenho Que Me Decidir
Jere Klein - X ESO BB,137276683,75931.0,Jere Klein,X ESO BB
Duelo - Sentimientos De Cartón,137248888,93575.0,Duelo,Sentimientos De Cartón
Jung Kook - Please Don't Change,137171843,215654.0,Jung Kook,Please Don't Change
Chris Stapleton - Think I'm In Love With You,136888982,414424.0,Chris Stapleton,Think I'm In Love With You
Ryan Gosling - I'm Just Ken (From Barbie The Album),136703455,59769.0,Ryan Gosling,I'm Just Ken (From Barbie The Album)
Tiagz - Tacata (Remix),136702370,219422.0,Tiagz,Tacata (Remix)
Ana Castela - Tô Voltando,136589024,51601.0,Ana Castela,Tô Voltando
xxanteria - BAIXO,136565730,293935.0,xxanteria,BAIXO
DELLAFUENTE - Manos Rotas,136200611,192100.0,DELLAFUENTE,Manos Rotas
Olivia Rodrigo - pretty isn’t pretty,136161241,205806.0,Olivia Rodrigo,pretty isn’t pretty
Gustavo Moura & Rafael - Digitando,136039659,100318.0,Gustavo Moura & Rafael,Digitando
Luca-Dante Spadafora - Mädchen auf dem Pferd,136034466,91464.0,Luca-Dante Spadafora,Mädchen auf dem Pferd
Nate Smith - World on Fire,135935467,291447.0,Nate Smith,World on Fire
Shakira - El Jefe,135890814,89886.0,Shakira,El Jefe
Feid - FERXXO 151,135800857,252846.0,Feid,FERXXO 151
Chino Pacas - Negro Como La Pantera,135760517,167240.0,Chino Pacas,Negro Como La Pantera
Jaani - Saari Duniya Jalaa Denge,135470770,162060.0,Jaani,Saari Duniya Jalaa Denge
Arijit Singh - Zaalima,135392368,200720.0,Arijit Singh,Zaalima
Nicki Minaj - Everybody,135378199,116341.0,Nicki Minaj,Everybody
Sayian Jimmy - Bad Boy,135245760,65626.0,Sayian Jimmy,Bad Boy
Taylor Swift - Welcome To New York (Taylor's Version),134731306,144845.0,Taylor Swift,Welcome To New York (Taylor's Version)
Liberación - Cómo Estás Tú,134711433,103456.0,Liberación,Cómo Estás Tú
Green Neon DJ - Puta Mexicana (Tik Tok Edit),134688527,243664.0,Green Neon DJ,Puta Mexicana (Tik Tok Edit)
Luan Santana - DEJA VU,134638765,78502.0,Luan Santana,DEJA VU
Lil Tecca - HVN ON EARTH,134580978,141076.0,Lil Tecca,HVN ON EARTH
Doja Cat - Attention,134521810,68062.0,Doja Cat,Attention
juan karlos - ERE,133789576,117313.0,juan karlos,ERE
Geisha - Karena Kamu,133702235,255816.0,Geisha,Karena Kamu
Pritam - Dil Ibaadat,133688768,158204.0,Pritam,Dil Ibaadat
Slowboy - Brazilian Phonk Mano,133094276,65292.0,Slowboy,Brazilian Phonk Mano
Tiziano Ferro - Tardes negras (2023 Remastered),132704413,61672.0,Tiziano Ferro,Tardes negras (2023 Remastered)
NewJeans - ASAP,132538889,142630.0,NewJeans,ASAP
Belle Kaffer - Não Para,132260897,45852.0,Belle Kaffer,Não Para
Isadora Pompeo - Bênçãos Que Não Têm Fim (Counting My Blessings),132161590,205848.0,Isadora Pompeo,Bênçãos Que Não Têm Fim (Counting My Blessings)
KAROL G - TUS GAFITAS,132095773,78412.0,KAROL G,TUS GAFITAS
Finesse - Gelosa,131793476,43579.0,Finesse,Gelosa
Karan Aujla - Admirin' You,131760720,308457.0,Karan Aujla,Admirin' You
Emilia - Exclusive.mp3,131524657,193920.0,Emilia,Exclusive.mp3
Hugo & Guilherme - Elevador,131392488,51599.0,Hugo & Guilherme,Elevador
OneRepublic - West Coast,131322785,41730.0,OneRepublic,West Coast
XG - LEFT RIGHT,131279156,105561.0,XG,LEFT RIGHT
Hailee Steinfeld - Coast,131256951,48625.0,Hailee Steinfeld,Coast
Morgan Wallen - Don't Think Jesus,131061985,50586.0,Morgan Wallen,Don't Think Jesus
Tyla - Truth or Dare,130988939,254273.0,Tyla,Truth or Dare
Arijit Singh - Ve Maahi,130969407,123084.0,Arijit Singh,Ve Maahi
KAROL G - KÁRMIKA,130681960,115481.0,KAROL G,KÁRMIKA
Andmesh - Andaikan Kau Datang,130557288,84620.0,Andmesh,Andaikan Kau Datang
Louis Armstrong - Summertime,130431889,48512.0,Louis Armstrong,Summertime
Jay Wheeler - PACTO,130231029,125337.0,Jay Wheeler,PACTO
Arijit Singh - Qaafirana,130189830,142727.0,Arijit Singh,Qaafirana
Nadin Amizah - Semua Aku Dirayakan,130061894,246644.0,Nadin Amizah,Semua Aku Dirayakan
