Artist and Title,Streams,Daily,Artist,Song
Taylor Swift - Nothing New,237375211,182688,Taylor Swift,Nothing New
D-Block Europe - Overseas,236960222,121299,D-Block Europe,Overseas
Eladio Carrion - Hola Como Vas,236827281,183738,Eladio Carrion,Hola Como Vas
Black Gryph0n - Insane,236714435,323029,Black Gryph0n,Insane
Gusttavo Lima - Ficha Limpa,235170695,107796,Gusttavo Lima,Ficha Limpa
RealestK - WFM,235113978,83092,RealestK,WFM
$uicideboy$ - Avalon,234990657,260128,$uicideboy$,Avalon
Billie Eilish - I Didn't Change My Number,234814275,197452,Billie Eilish,I Didn't Change My Number
Adie - Paraluman,234786829,160828,Adie,Paraluman
La Santa Grifa - Amnesia,233933634,166852,La Santa Grifa,Amnesia
TWICE - Alcohol-Free,233697849,68234,TWICE,Alcohol-Free
Gusttavo Lima - Bloqueado,233694956,53634,Gusttavo Lima,Bloqueado
The Kid LAROI - ALWAYS DO,232892920,63564,The Kid LAROI,ALWAYS DO
Bo Burnham - Bezos I,232814303,47800,Bo Burnham,Bezos I
Internet Money - His & Hers,232125492,70924,Internet Money,His & Hers
El Fantasma - El Bélico,231688972,74173,El Fantasma,El Bélico
Arthur Nery - Isa lang,230821704,306857,Arthur Nery,Isa lang
Fuego - Una Vaina Loca,230216196,61496,Fuego,Una Vaina Loca
Neoni - DARKSIDE,230146114,248470,Neoni,DARKSIDE
Mahalini - Melawan Restu,229960671,128802,Mahalini,Melawan Restu
Jossef - Persia,229941871,213458,Jossef,Persia
MEDUZA - Tell It To My Heart,229876094,80864,MEDUZA,Tell It To My Heart
Drake - No Friends In The Industry,229811285,87646,Drake,No Friends In The Industry
Taylor Swift - I Bet You Think About Me,229551543,130882,Taylor Swift,I Bet You Think About Me
TOMORROW X TOGETHER - LO$ER=LO♡ER,228365930,91502,TOMORROW X TOGETHER,LO$ER=LO♡ER
Fujii Kaze - きらり,228238045,158320,Fujii Kaze,きらり
John Mayer - I Guess I Just Feel Like,228220796,47736,John Mayer,I Guess I Just Feel Like
Maroon 5 - Lost,228166501,54073,Maroon 5,Lost
Beret - Porfa no te vayas,226860324,152007,Beret,Porfa no te vayas
Teto - M4,226118272,91981,Teto,M4
Morat - Idiota,225644339,138367,Morat,Idiota
Matuê - Quer Voar,225206186,62542,Matuê,Quer Voar
Yeat - Sorry Bout That,224792015,138380,Yeat,Sorry Bout That
Mimi Webb - Good Without,224106957,42126,Mimi Webb,Good Without
Piso 21 - Tan Bonita,223498911,124455,Piso 21,Tan Bonita
DaBaby - Ball If I Want To,223266515,46193,DaBaby,Ball If I Want To
Tiara Andini - Merasa Indah,223223291,191564,Tiara Andini,Merasa Indah
"Bizarrap - Nicky Jam: Bzrp Music Sessions, Vol. 41",223201962,33825,Bizarrap,"Nicky Jam: Bzrp Music Sessions, Vol. 41"
Luan Santana - MORENA,222804478,43847,Luan Santana,MORENA
Gerardo Ortiz - Tranquilito,222651358,78081,Gerardo Ortiz,Tranquilito
Duki - Malbec,220972970,90930,Duki,Malbec
Dustin Lynch - Thinking 'Bout You,219737339,134218,Dustin Lynch,Thinking 'Bout You
Misellia - Akhir Tak Bahagia,219582541,405074,Misellia,Akhir Tak Bahagia
Ed Sheeran - Merry Christmas,219468583,44159,Ed Sheeran,Merry Christmas
Los Del Limit - Amor Fugaz,219133782,152530,Los Del Limit,Amor Fugaz
KAROL G - CONTIGO VOY A MUERTE,219110648,225305,KAROL G,CONTIGO VOY A MUERTE
J Balvin - Una Nota,219024204,22738,J Balvin,Una Nota
Lil Tecca - NEVER LEFT,218814787,55981,Lil Tecca,NEVER LEFT
Baby Keem - lost souls,218137513,91687,Baby Keem,lost souls
Camilo - Machu Picchu,218038832,74943,Camilo,Machu Picchu
PEDRO SAMPAIO - GALOPA,217786199,95496,PEDRO SAMPAIO,GALOPA
Lana Del Rey - Dealer,217318841,183523,Lana Del Rey,Dealer
Alex Rose - Me Fije,217233966,52168,Alex Rose,Me Fije
Jelly Roll - Son Of A Sinner,217231244,190732,Jelly Roll,Son Of A Sinner
Pashanim - Sommergewitter,217139261,104589,Pashanim,Sommergewitter
C. Tangana - Ateo,216701311,70616,C. Tangana,Ateo
Rusherking - Además de Mí,216588909,69660,Rusherking,Además de Mí
Nio Garcia - Travesuras,216526523,35700,Nio Garcia,Travesuras
Drake - TSU,216399017,134265,Drake,TSU
42 Dugg - 4 Da Gang,215641280,88336,42 Dugg,4 Da Gang
Billie Eilish - Oxytocin,215398551,172436,Billie Eilish,Oxytocin
Adele - Can I Get It,214691701,78992,Adele,Can I Get It
Lucky Daye - Over,214194614,115582,Lucky Daye,Over
Travis Scott - ESCAPE PLAN,213998707,103580,Travis Scott,ESCAPE PLAN
Tesher - Jalebi Baby (Tesher x Jason Derulo),213962976,73304,Tesher,Jalebi Baby (Tesher x Jason Derulo)
Sia - Floating Through Space,212960795,32506,Sia,Floating Through Space
Twenty One Pilots - Shy Away,212540609,73195,Twenty One Pilots,Shy Away
Elle King - Drunk (And I Don't Wanna Go Home),212499081,93066,Elle King,Drunk (And I Don't Wanna Go Home)
Natanael Cano - Diamantes,212011001,759651,Natanael Cano,Diamantes
ITZY - In the morning,211896876,47510,ITZY,In the morning
Boza - Ella,211511584,55145,Boza,Ella
Central Cee - Commitment Issues,211121200,103881,Central Cee,Commitment Issues
Chlöe - Have Mercy,211056533,59339,Chlöe,Have Mercy
"BANDIDO - No Me Conocen (Remix) [con DUKI, Rei & Tiago PZK]",210569022,53432,BANDIDO,"No Me Conocen (Remix) [con DUKI, Rei & Tiago PZK]"
Reik - Perfecta,210176697,51266,Reik,Perfecta
The Kid LAROI - TRAGIC,210138449,43954,The Kid LAROI,TRAGIC
Anuel AA - Súbelo,209803659,84758,Anuel AA,Súbelo
Morgan Wallen - 865,209716265,106634,Morgan Wallen,865
Little Mix - No More Sad Songs,209561150,30402,Little Mix,No More Sad Songs
Taylor Swift - Message In A Bottle (Taylor's Version) (From The Vault),209223969,137103,Taylor Swift,Message In A Bottle (Taylor's Version) (From The Vault)
Los Plebes del Rancho de Ariel Camacho - 2 Veces,209174746,144852,Los Plebes del Rancho de Ariel Camacho,2 Veces
Ricky Rich - Habibi,209101953,127675,Ricky Rich,Habibi
Shubh - Elevated,209073245,161501,Shubh,Elevated
OneRepublic - Someday,208796473,72467,OneRepublic,Someday
Ezekiel - help_urself,208506619,117680,Ezekiel,help_urself
Moneybagg Yo - Time Today,208404105,124105,Moneybagg Yo,Time Today
Dan + Shay - Glad You Exist,208187400,39989,Dan + Shay,Glad You Exist
Baby Keem - trademark usa,207551261,102267,Baby Keem,trademark usa
keshi - beside you,207387835,109132,keshi,beside you
CORPSE - HOT DEMON B!TCHES NEAR U ! ! !,207313359,92428,CORPSE,HOT DEMON B!TCHES NEAR U ! ! !
Weeekly - After School,207247504,56773,Weeekly,After School
Morgan Wallen - Dangerous,207046921,202408,Morgan Wallen,Dangerous
Little Mix - Power,206946011,22243,Little Mix,Power
TOMORROW X TOGETHER - Anti-Romantic,206855347,49211,TOMORROW X TOGETHER,Anti-Romantic
Ryan Hurd - Chasing After You,206701528,53270,Ryan Hurd,Chasing After You
Doja Cat - I Don't Do Drugs,205943230,60243,Doja Cat,I Don't Do Drugs
SXMPRA - COWBELL WARRIOR!,205506408,122458,SXMPRA,COWBELL WARRIOR!
Jason Derulo - Lifestyle,205501982,22383,Jason Derulo,Lifestyle
Tiara Andini - Janji Setia,205223981,414530,Tiara Andini,Janji Setia
Sabrina Carpenter - Skin,204949504,89753,Sabrina Carpenter,Skin
Tory Lanez - Lavender Sunflower,204705464,249122,Tory Lanez,Lavender Sunflower
Tayrone - Cê Tá Preparada,204532370,36212,Tayrone,Cê Tá Preparada
Mari Fernandez - Parada Louca,204292542,42307,Mari Fernandez,Parada Louca
Maroon 5 - Nobody's Love,204106489,35199,Maroon 5,Nobody's Love
Zé Neto & Cristiano - Você Beberia Ou Não Beberia?,203834666,31465,Zé Neto & Cristiano,Você Beberia Ou Não Beberia?
Zé Neto & Cristiano - Ela e Ela,203769956,31078,Zé Neto & Cristiano,Ela e Ela
Alok - Love Again,203383607,53263,Alok,Love Again
Yuuri - ベテルギウス,202269528,119475,Yuuri,ベテルギウス
Tech N9ne - Face Off,202203371,54053,Tech N9ne,Face Off
Quevedo - Ahora y Siempre,202197827,159061,Quevedo,Ahora y Siempre
Zoe Wees - Girls Like Us,202178546,33998,Zoe Wees,Girls Like Us
Reik - Los Tragos,201926797,69515,Reik,Los Tragos
Clinton Kane - CHICKEN TENDIES,201801596,47321,Clinton Kane,CHICKEN TENDIES
Sam Fischer - What Other People Say,201542447,30229,Sam Fischer,What Other People Say
Billie Eilish - Male Fantasy,201531820,195994,Billie Eilish,Male Fantasy
Zack Tabudlo - Give Me Your Forever,200469281,159607,Zack Tabudlo,Give Me Your Forever
Raí Saia Rodada - Tapão Na Raba,199808611,23826,Raí Saia Rodada,Tapão Na Raba
Harrdy Sandhu - Bijlee Bijlee,199423776,117743,Harrdy Sandhu,Bijlee Bijlee
back number - 水平線,199354298,178655,back number,水平線
BoyWithUke - Two Moons,198506509,91759,BoyWithUke,Two Moons
IU - LILAC,198364337,68373,IU,LILAC
Kaito Shoma - Scary Garry,198209822,37580,Kaito Shoma,Scary Garry
DJ Matt D - Pandora,198139754,50410,DJ Matt D,Pandora
MC Cabelinho - X1,197706333,112162,MC Cabelinho,X1
Rebzyyx - all I want is you,197380409,208188,Rebzyyx,all I want is you
Marília Mendonça - Todo Mundo Menos Você,196798830,56576,Marília Mendonça,Todo Mundo Menos Você
Yura Yunita - Tutur Batin,196717445,222327,Yura Yunita,Tutur Batin
Parmalee - Just the Way,195899956,125101,Parmalee,Just the Way
Cean Jr. - YK,195800130,244595,Cean Jr.,YK
Lizzo - Rumors,195519958,39868,Lizzo,Rumors
Camilo - Millones,195479846,85705,Camilo,Millones
Little Mix - Wasabi,194467759,44514,Little Mix,Wasabi
Aitana - Formentera,194046842,78889,Aitana,Formentera
Zack Tabudlo - Binibini,194046719,84459,Zack Tabudlo,Binibini
Skylar Grey - Last One Standing,193952851,64910,Skylar Grey,Last One Standing
Drake - Lemon Pepper Freestyle,193907192,55484,Drake,Lemon Pepper Freestyle
A1 x J1 - Latest Trends,193275519,43350,A1 x J1,Latest Trends
Farruko - El Incomprendido,192606909,43074,Farruko,El Incomprendido
RAF Camora - Blaues Licht,192437787,71495,RAF Camora,Blaues Licht
Celeste - Strange,192436089,182177,Celeste,Strange
DaBaby - Masterpiece,192295357,44273,DaBaby,Masterpiece
Kelsea Ballerini - I Quit Drinking,192256375,146329,Kelsea Ballerini,I Quit Drinking
MC Zaquin - Não Nasceu pra Namorar,192215067,36978,MC Zaquin,Não Nasceu pra Namorar
Tani Yuuki - W / X / Y,191834569,103188,Tani Yuuki,W / X / Y
Lainey Wilson - Things A Man Oughta Know,191587819,137338,Lainey Wilson,Things A Man Oughta Know
MYA - 2:50 Remix,191443748,54041,MYA,2:50 Remix
Filipe Ret - Corte Americano,191311386,130520,Filipe Ret,Corte Americano
Bo Burnham - Welcome to The Internet,191183160,78902,Bo Burnham,Welcome to The Internet
Nicky Jam - Fan de Tus Fotos,190834118,37137,Nicky Jam,Fan de Tus Fotos
Manuel Turizo - Mala Costumbre,190780355,35287,Manuel Turizo,Mala Costumbre
Rauw Alejandro - Desenfocao',190729707,403594,Rauw Alejandro,Desenfocao'
Arthur Nery - TAKE ALL THE LOVE,190704010,378684,Arthur Nery,TAKE ALL THE LOVE
Jin - Yours,189793190,113690,Jin,Yours
Calibre 50 - Cuidando El Territorio,189662738,61128,Calibre 50,Cuidando El Territorio
Mc Poze do Rodo - Vida Louca,189575407,45880,Mc Poze do Rodo,Vida Louca
Normani - Wild Side,189356545,53682,Normani,Wild Side
João Gomes - Aquelas Coisas,189290904,100551,João Gomes,Aquelas Coisas
ASTN - Happier Than Ever,188820159,44993,ASTN,Happier Than Ever
C. Tangana - Ingobernable,188743310,88634,C. Tangana,Ingobernable
Dermot Kennedy - Better Days,188449188,83953,Dermot Kennedy,Better Days
Camilo - Ropa Cara,188046925,20322,Camilo,Ropa Cara
Ryan Castro - Wasa Wasa,187960227,201375,Ryan Castro,Wasa Wasa
Montez - Auf & Ab,186680898,79844,Montez,Auf & Ab
Luis R Conriquez - Me Metí En El Ruedo,186602265,73740,Luis R Conriquez,Me Metí En El Ruedo
BLANCO - MI FAI IMPAZZIRE,186582070,31785,BLANCO,MI FAI IMPAZZIRE
Taylor Swift - The Very First Night (Taylor's Version) (From The Vault),186512011,101663,Taylor Swift,The Very First Night (Taylor's Version) (From The Vault)
Randy - 23 (With Ape Drums),186228418,28146,Randy,23 (With Ape Drums)
AP Dhillon - DESIRES,186066578,92814,AP Dhillon,DESIRES
PinkPantheress - Just for Me,185758174,86638,PinkPantheress,Just for Me
Dhibu Ninan Thomas - Adiye,185720418,127888,Dhibu Ninan Thomas,Adiye
Rels B - Como Antes,185023442,129634,Rels B,Como Antes
Kodak Black - Love & War,184708205,130226,Kodak Black,Love & War
Jubin Nautiyal - Lut Gaye,184064118,101083,Jubin Nautiyal,Lut Gaye
El Fantasma - Soy Buen Amigo,183853222,93434,El Fantasma,Soy Buen Amigo
The Kid LAROI - WRONG,183360367,30563,The Kid LAROI,WRONG
Måneskin - MAMMAMIA,182921341,140370,Måneskin,MAMMAMIA
Jessie Murph - Always Been You,182874973,89193,Jessie Murph,Always Been You
Rauw Alejandro - Cosa Guapa,182832257,217201,Rauw Alejandro,Cosa Guapa
Paulo Pires - Ameaça,182421073,50402,Paulo Pires,Ameaça
H.E.R. - Come Through,182310807,74883,H.E.R.,Come Through
Lil Tecca - REPEAT IT,182077328,48110,Lil Tecca,REPEAT IT
Fernando & Sorocaba - Só Não Divulga,181717753,22525,Fernando & Sorocaba,Só Não Divulga
Purple Disco Machine - Fireworks,181356057,47261,Purple Disco Machine,Fireworks
Mc Anjim - Bala Love,181055103,66740,Mc Anjim,Bala Love
Madonna - Frozen,180847510,70979,Madonna,Frozen
Lola Indigo - La Niña de la Escuela,180705079,64259,Lola Indigo,La Niña de la Escuela
Aldo Trujillo - Tan Solo Morro,180321870,106926,Aldo Trujillo,Tan Solo Morro
Vaundy - 踊り子,180239211,215733,Vaundy,踊り子
Justin Quiles - Colorín Colorado,180165731,58796,Justin Quiles,Colorín Colorado
Rod Wave - Street Runner,180079813,160537,Rod Wave,Street Runner
AURORA - Cure For Me,179900245,128220,AURORA,Cure For Me
Edwin Luna y La Trakalosa de Monterrey - Broche de Oro,179861002,111127,Edwin Luna y La Trakalosa de Monterrey,Broche de Oro
YoungBoy Never Broke Again - Nevada,179509831,104384,YoungBoy Never Broke Again,Nevada
SEB - seaside_demo,179422495,45334,SEB,seaside_demo
Fuerza Regida - Descansando,179133097,126210,Fuerza Regida,Descansando
SEVENTEEN - Rock with you,178953062,123062,SEVENTEEN,Rock with you
Only The Family - Hellcats & Trackhawks,178645986,73624,Only The Family,Hellcats & Trackhawks
Marília Mendonça - Não Sei o Que Lá,178641330,39895,Marília Mendonça,Não Sei o Que Lá
"Bizarrap - Snow Tha Product: Bzrp Music Sessions, Vol. 39",178208569,50624,Bizarrap,"Snow Tha Product: Bzrp Music Sessions, Vol. 39"
Lyn Lapid - In My Mind,178091029,115454,Lyn Lapid,In My Mind
KSI - Holiday,177989921,85645,KSI,Holiday
Meek Mill - Sharing Locations,177727726,38475,Meek Mill,Sharing Locations
Nardo Wick - Me or Sum,177501684,62847,Nardo Wick,Me or Sum
Drake - Fountains,177237771,125433,Drake,Fountains
MAX - BUTTERFLIES,177199926,41811,MAX,BUTTERFLIES
Drake - Pipe Down,177178423,170590,Drake,Pipe Down
Daddy Yankee - PROBLEMA,177176844,24843,Daddy Yankee,PROBLEMA
The Kid LAROI - NOT SOBER,176825379,37560,The Kid LAROI,NOT SOBER
Kay Flock - PSA,176706273,137502,Kay Flock,PSA
David Guetta - If You Really Love Me (How Will I Know),176651367,67426,David Guetta,If You Really Love Me (How Will I Know)
Smiley - Over The Top,176638967,39951,Smiley,Over The Top
Polo G - Epidemic,176422125,36677,Polo G,Epidemic
Cochise - POCKET ROCKET,176266217,59297,Cochise,POCKET ROCKET
Adie - Tahanan,176236330,137385,Adie,Tahanan
DaBaby - Red Light Green Light,175962947,29746,DaBaby,Red Light Green Light
Gusttavo Lima - Nota de Repúdio,175827793,32051,Gusttavo Lima,Nota de Repúdio
J. Cole - i n t e r l u d e,175503334,37812,J. Cole,i n t e r l u d e
Lil Nas X - SUN GOES DOWN,175324752,27674,Lil Nas X,SUN GOES DOWN
Rod Wave - By Your Side,175245918,74902,Rod Wave,By Your Side
Ed Sheeran - 2step,175188861,47438,Ed Sheeran,2step
Nessa Barrett - la di die,174917202,70125,Nessa Barrett,la di die
Tokischa - Linda,174566222,57763,Tokischa,Linda
SwitchOTR - Coming for You,174326783,33607,SwitchOTR,Coming for You
IU - Celebrity,174213019,66770,IU,Celebrity
Avine Vinny - Coração Cachorro,174013792,16908,Avine Vinny,Coração Cachorro
Young Thug - Bubbly,173988890,70062,Young Thug,Bubbly
Justin Bieber - Unstable,173838445,74063,Justin Bieber,Unstable
Drake - In The Bible,173776642,54690,Drake,In The Bible
Budi Doremi - Mesin Waktu,173516794,150676,Budi Doremi,Mesin Waktu
Malu - Disco Arranhado,172946952,21806,Malu,Disco Arranhado
Santa Fe Klan - Todo Va Estar Bien,172852298,62759,Santa Fe Klan,Todo Va Estar Bien
Badshah - Jugnu,172829124,93145,Badshah,Jugnu
DMNDS - Calabria,172397001,47979,DMNDS,Calabria
Ofenbach - Hurricane,172298065,108383,Ofenbach,Hurricane
Vitor e Luan - Localiza Aí BB,172264796,89495,Vitor e Luan,Localiza Aí BB
Sadie Jean - WYD Now?,172187659,76019,Sadie Jean,WYD Now?
J Balvin - Otra Noche Sin Ti,172124204,25550,J Balvin,Otra Noche Sin Ti
Drake - Love All,171378093,81283,Drake,Love All
Ed Sheeran - 2step,171111195,48850,Ed Sheeran,2step
Jorge & Mateus - Paradigmas,171074450,16355,Jorge & Mateus,Paradigmas
Eladio Carrion - No Te Deseo el Mal,170832165,85155,Eladio Carrion,No Te Deseo el Mal
"Stray Kids - Red Lights (Bang Chan, Hyunjin)",170794182,110238,Stray Kids,"Red Lights (Bang Chan, Hyunjin)"
Yeat - Gët Busy,170602786,83806,Yeat,Gët Busy
Tito Torbellino Jr - El Vago De Los Nike,170117364,124931,Tito Torbellino Jr,El Vago De Los Nike
Tory Lanez - Lady Of Namek,170038963,180266,Tory Lanez,Lady Of Namek
Lola Amour - Fallen,169851559,141957,Lola Amour,Fallen
Tarcísio do Acordeon - Rolê,169701521,16311,Tarcísio do Acordeon,Rolê
Edgardo Nuñez - El Ruddy,169669850,118157,Edgardo Nuñez,El Ruddy
NF - CLOUDS,169571976,72172,NF,CLOUDS
PinkPantheress - I Must Apologise,169094767,177299,PinkPantheress,I Must Apologise
Pop Smoke - Woo Baby,169089251,82731,Pop Smoke,Woo Baby
Alan Walker - Not You,168987588,82034,Alan Walker,Not You
Gera MX - Se Me Olvidó,168948869,91790,Gera MX,Se Me Olvidó
Taylor Swift - Everything Has Changed,168772532,147747,Taylor Swift,Everything Has Changed
Niko Moon - GOOD TIME,168704726,46737,Niko Moon,GOOD TIME
Zé Felipe - Revoada No Colchão,168530002,18823,Zé Felipe,Revoada No Colchão
Los Gemelos De Sinaloa - Si Me Ven,168476080,83275,Los Gemelos De Sinaloa,Si Me Ven
grentperez - Cherry Wine,168030410,119055,grentperez,Cherry Wine
Morgan Wallen - Warning,167889197,96101,Morgan Wallen,Warning
Clairo - Amoeba,167872431,192376,Clairo,Amoeba
Polo G - Bad Man (Smooth Criminal),167825305,36653,Polo G,Bad Man (Smooth Criminal)
Eladio Carrion - Sin Frenos,167447080,94310,Eladio Carrion,Sin Frenos
Robin Schulz - Young Right Now,167285240,41015,Robin Schulz,Young Right Now
"Vishal-Shekhar - Nashe Si Chadh Gayi (From ""Befikre"")",167058440,177530,Vishal-Shekhar,"Nashe Si Chadh Gayi (From ""Befikre"")"
Zé Felipe - Toma Toma Vapo Vapo,167006502,21078,Zé Felipe,Toma Toma Vapo Vapo
"B Praak - Mann Bharryaa 2.0 (From ""Shershaah"")",166991900,136321,B Praak,"Mann Bharryaa 2.0 (From ""Shershaah"")"
Justin Bieber - 2 Much,166969980,93861,Justin Bieber,2 Much
Chase Atlantic - OHMAMI,166724145,136734,Chase Atlantic,OHMAMI
Morad - Pelele,166405042,88973,Morad,Pelele
BTS - Butter (Megan Thee Stallion Remix),165848406,26108,BTS,Butter (Megan Thee Stallion Remix)
Bo Burnham - Look Who’s Inside Again,165843770,55684,Bo Burnham,Look Who’s Inside Again
Young Stoner Life - Ski,165747256,55070,Young Stoner Life,Ski
Zack Tabudlo - Habang Buhay,165725370,67527,Zack Tabudlo,Habang Buhay
Martin Garrix - Pressure,165597784,36512,Martin Garrix,Pressure
MC ORSEN - INCOMING,165364204,36789,MC ORSEN,INCOMING
João Gomes - Se For Amor,165170141,69866,João Gomes,Se For Amor
Macaroni Empitsu - なんでもないよ、,165069412,98241,Macaroni Empitsu,なんでもないよ、
Saucy Dog - シンデレラボーイ,165029489,87519,Saucy Dog,シンデレラボーイ
24kGoldn - Coco,164409568,25623,24kGoldn,Coco
Knucks - Los Pollos Hermanos,163956085,163179,Knucks,Los Pollos Hermanos
UZI - PAPARAZZI,163766743,81640,UZI,PAPARAZZI
Ninho - Jefe,163688006,73884,Ninho,Jefe
Purple Disco Machine - Dopamine,163471506,66667,Purple Disco Machine,Dopamine
Yura Yunita - Dunia Tipu-Tipu,162465076,138552,Yura Yunita,Dunia Tipu-Tipu
Kane Brown - Memory,162088771,50979,Kane Brown,Memory
Travis Scott - MAFIA,161986622,95418,Travis Scott,MAFIA
Rkomi - NUOVO RANGE (con SFERA EBBASTA),161933257,37265,Rkomi,NUOVO RANGE (con SFERA EBBASTA)
Rels B - SHORTY QUE TE VAYA BN <3,161842430,84419,Rels B,SHORTY QUE TE VAYA BN <3
Toby Romeo - Where The Lights Are Low,161715444,41260,Toby Romeo,Where The Lights Are Low
Navos - Believe Me,161631459,36139,Navos,Believe Me
Lorde - Solar Power,161384764,35771,Lorde,Solar Power
"Mari Fernandez - Não, Não Vou",161338020,21654,Mari Fernandez,"Não, Não Vou"
Ritviz - Liggi,161224213,56417,Ritviz,Liggi
Diego & Victor Hugo - Desbloqueado,161114658,40689,Diego & Victor Hugo,Desbloqueado
Ado - 踊,160936526,84023,Ado,踊
OBOY - TDB,160897381,87241,OBOY,TDB
Wesley Safadão - Eu Já Tava Bem,160572604,11804,Wesley Safadão,Eu Já Tava Bem
GAYLE - abcdefu (angrier),160184860,54283,GAYLE,abcdefu (angrier)
ZAYN - Vibez,159397462,36851,ZAYN,Vibez
Maria Becerra - Wow Wow,159107724,22301,Maria Becerra,Wow Wow
JEON SOMI - DUMB DUMB,159062158,66873,JEON SOMI,DUMB DUMB
Simone & Simaria - Foi Pá Pum,158482325,28211,Simone & Simaria,Foi Pá Pum
Punto40 - Mini Mini,158027381,56521,Punto40,Mini Mini
YOASOBI - あの夢をなぞって,157348138,87942,YOASOBI,あの夢をなぞって
Sam Kim - Love Me Like That,157269538,59719,Sam Kim,Love Me Like That
Jack Harlow - SUVs (Black on Black),157217772,33925,Jack Harlow,SUVs (Black on Black)
Taylor Swift - Better Man (Taylor's Version) (From The Vault),157125369,103564,Taylor Swift,Better Man (Taylor's Version) (From The Vault)
Pop Smoke - AP,157097525,28741,Pop Smoke,AP
Justin Quiles - La Botella,156790392,19924,Justin Quiles,La Botella
Thomas Rhett - What’s Your Country Song,156261753,85568,Thomas Rhett,What’s Your Country Song
Rizky Febian - Hingga Tua Bersama,156205676,140772,Rizky Febian,Hingga Tua Bersama
TALK - Run Away to Mars,156109646,94681,TALK,Run Away to Mars
Baby Keem - durag activity,156052471,68329,Baby Keem,durag activity
Lil Baby - Hats Off,155886322,39138,Lil Baby,Hats Off
"Bizarrap - Morad: Bzrp Music Sessions, Vol. 47",155677964,52765,Bizarrap,"Morad: Bzrp Music Sessions, Vol. 47"
Billie Eilish - Lo Vas A Olvidar,155338740,53295,Billie Eilish,Lo Vas A Olvidar
ArrDee - Oliver Twist,155239144,39777,ArrDee,Oliver Twist
Papa Roach - Born For Greatness,155063582,49482,Papa Roach,Born For Greatness
JHAYCO - Dile (Homenaje),154888947,48671,JHAYCO,Dile (Homenaje)
P!nk - All I Know So Far,154837295,43960,P!nk,All I Know So Far
Fuerza Regida - Que Esta Pasando,154526123,73600,Fuerza Regida,Que Esta Pasando
Giveon - All To Me,154497556,248788,Giveon,All To Me
L7NNON - Freio da Blazer,154432060,38022,L7NNON,Freio da Blazer
Tayc - Le temps,154307413,121990,Tayc,Le temps
Mau y Ricky - Mal Acostumbrao,154207957,31890,Mau y Ricky,Mal Acostumbrao
Doja Cat - Been Like This,153784709,56782,Doja Cat,Been Like This
VTORNIK - Money Rain (Phonk Remix),153242579,43299,VTORNIK,Money Rain (Phonk Remix)
DVRST - Close Eyes,153224634,53926,DVRST,Close Eyes
Luke Combs - Doin' This,152817964,53404,Luke Combs,Doin' This
UZI - Umrumda Değil,152356277,49949,UZI,Umrumda Değil
Surfaces - Wave of You,152202463,37734,Surfaces,Wave of You
Young Thug - Livin It Up,152197204,31234,Young Thug,Livin It Up
Drake - Papi’s Home,152127527,50622,Drake,Papi’s Home
NLE Choppa - Final Warning,152075550,121005,NLE Choppa,Final Warning
Jason Aldean - If I Didn’t Love You,152009801,59655,Jason Aldean,If I Didn’t Love You
Bizarrap - YaMeFui,151881577,53611,Bizarrap,YaMeFui
Lost Frequencies - Rise,151725728,31590,Lost Frequencies,Rise
Dayglow - Close To You,151489203,60279,Dayglow,Close To You
Rod Wave - Tombstone,151272048,96379,Rod Wave,Tombstone
UZI - CINDY,151129538,39770,UZI,CINDY
creamy - Past Lives,151082360,71250,creamy,Past Lives
sangiovanni - malibu,151036271,17640,sangiovanni,malibu
Os Barões Da Pisadinha - Quero Ver é Me Esquecer,151035073,10350,Os Barões Da Pisadinha,Quero Ver é Me Esquecer
Sefo - Bilmem Mi?,150751037,23517,Sefo,Bilmem Mi?
Nessa Barrett - i hope ur miserable until ur dead,150603336,79241,Nessa Barrett,i hope ur miserable until ur dead
Wizkid - Essence,150418685,64907,Wizkid,Essence
Warren Zeiders - Ride the Lightning,150415448,147484,Warren Zeiders,Ride the Lightning
EDIS - Martılar,149767821,60901,EDIS,Martılar
Fuerza Regida - Los Mire Con Talento,149488401,72606,Fuerza Regida,Los Mire Con Talento
Pi’erre Bourne - Drunk And Nasty,149412900,68700,Pi’erre Bourne,Drunk And Nasty
Sigala - You for Me,149215392,24771,Sigala,You for Me
Jorge & Mateus - Troca,149139562,14121,Jorge & Mateus,Troca
AJR - Way Less Sad,149109870,61677,AJR,Way Less Sad
Tones And I - Cloudy Day,148734969,51184,Tones And I,Cloudy Day
Arz - Alone With You,148725712,43083,Arz,Alone With You
Bausa - Madonna,148568169,71073,Bausa,Madonna
Feid - CHIMBITA,148323001,78859,Feid,CHIMBITA
"Tyler, The Creator - LUMBERJACK",148280073,115496,"Tyler, The Creator",LUMBERJACK
"Tyler, The Creator - JUGGERNAUT",148162243,127221,"Tyler, The Creator",JUGGERNAUT
Halsey - Could Have Been Me,148050905,136448,Halsey,Could Have Been Me
Standly - Mi Gata,147855345,48616,Standly,Mi Gata
Emir Can İğrek - Kor,147478832,71338,Emir Can İğrek,Kor
Matheus & Kauan - Vagabundo,147356882,25819,Matheus & Kauan,Vagabundo
Polo G - GANG GANG,147233141,25065,Polo G,GANG GANG
Can Koç - Gökyüzünü Tutamam,147194586,44579,Can Koç,Gökyüzünü Tutamam
