Artist and Title,Streams,Daily,Artist,Song
Megan Thee Stallion - Girls in the Hood,274351999,66000,Megan Thee Stallion,Girls in the Hood
Robin Schulz - All We Got,273780605,47645,Robin Schulz,All We Got
Feid - PORFA,273117592,43125,Feid,PORFA
Twenty One Pilots - Level of Concern,272197972,60948,Twenty One Pilots,Level of Concern
Studio Killers - Jenny (I Wanna Ruin Our Friendship),270936677,89871,Studio Killers,Jenny (I Wanna Ruin Our Friendship)
Lil Baby - Low Down,270908159,203602,Lil Baby,Low Down
Los Dos Carnales - El Envidioso,270642389,146005,Los Dos Carnales,El Envidioso
Cali Y El Dandee - Nada,270590880,58445,Cali Y El Dandee,Nada
Milly - No Te Enamores,269377106,44574,Milly,No Te Enamores
The Neighbourhood - Pretty Boy,269128498,245010,The Neighbourhood,Pretty Boy
Rauw Alejandro - Dile a El,268404468,513176,Rauw Alejandro,Dile a El
Kygo - What's Love Got to Do with It,267534206,75884,Kygo,What's Love Got to Do with It
Nelly - Lil Bit,267250626,94808,Nelly,Lil Bit
SZA - Hit Different,267069911,92965,SZA,Hit Different
BTS - My Time,266821316,58496,BTS,My Time
BTS - Blue & Grey,266609360,49525,BTS,Blue & Grey
Trippie Redd - Excitement,266458678,207372,Trippie Redd,Excitement
GANGGA - Blue Jeans,265028656,162378,GANGGA,Blue Jeans
Marília Mendonça - Graveto,264819971,70914,Marília Mendonça,Graveto
Henrique & Juliano - Volta Por Baixo,264730109,84044,Henrique & Juliano,Volta Por Baixo
A Boogie Wit da Hoodie - Secrets,264358156,174613,A Boogie Wit da Hoodie,Secrets
Wizkid - Essence,264334297,169735,Wizkid,Essence
Lauv - The Other,262354088,16190,Lauv,The Other
Lil Baby - The Bigger Picture,261065882,55822,Lil Baby,The Bigger Picture
Jack Harlow - Way Out,260804756,48796,Jack Harlow,Way Out
Jesse & Joy - Te Esperé,260525764,161748,Jesse & Joy,Te Esperé
Jhené Aiko - B.S.,259793547,108066,Jhené Aiko,B.S.
Internet Money - Blastoff,259506316,78346,Internet Money,Blastoff
Bad Bunny - BYE ME FUI,259226788,55546,Bad Bunny,BYE ME FUI
24kGoldn - Mood,258158240,41212,24kGoldn,Mood
Alok - Don't Say Goodbye,258084759,65760,Alok,Don't Say Goodbye
Bad Bunny - TE DESEO LO MEJOR,258056972,89518,Bad Bunny,TE DESEO LO MEJOR
aespa - Black Mamba,257619408,126208,aespa,Black Mamba
Los Elegantes de Jerez - Tú,256054229,122842,Los Elegantes de Jerez,Tú
Os Barões Da Pisadinha - Recairei,255720789,33616,Os Barões Da Pisadinha,Recairei
Maluma - Madrid,255569303,100209,Maluma,Madrid
Stray Kids - Back Door,255342770,104384,Stray Kids,Back Door
Justin Bieber - Forever,255285732,71292,Justin Bieber,Forever
Bad Bunny - 25/8,254855308,134331,Bad Bunny,25/8
The Neighbourhood - Stargazing,254841162,111108,The Neighbourhood,Stargazing
MAX - Blueberry Eyes,254560843,52795,MAX,Blueberry Eyes
Juice WRLD - Blood On My Jeans,254212215,84109,Juice WRLD,Blood On My Jeans
Myke Towers - Explícito,254209624,81961,Myke Towers,Explícito
Bobby Darin - Baby Face,253189367,122674,Bobby Darin,Baby Face
Nicky Jam - Polvo,253131985,38077,Nicky Jam,Polvo
KHEA - Ayer Me Llamó Mi Ex,252419861,152783,KHEA,Ayer Me Llamó Mi Ex
"Jeremy Zucker - always, i'll care",251982447,74219,Jeremy Zucker,"always, i'll care"
VINAI - Rise Up,251849319,50413,VINAI,Rise Up
BTS - 00:00 (Zero O’Clock),251592512,79482,BTS,00:00 (Zero O’Clock)
iann dior - Sick and Tired,251157049,54579,iann dior,Sick and Tired
Saweetie - Tap In,250265496,45728,Saweetie,Tap In
BLACKPINK - Love To Hate Me,249463568,71799,BLACKPINK,Love To Hate Me
BTS - Stay Gold,249462943,43298,BTS,Stay Gold
K/DA - MORE,247846478,74583,K/DA,MORE
Justin Quiles - PAM,247721654,41687,Justin Quiles,PAM
Kid Cudi - Tequila Shots,247350891,62369,Kid Cudi,Tequila Shots
Diplo - Lonely,247136452,15193,Diplo,Lonely
Yung Bleu - You're Mines Still,247049562,97864,Yung Bleu,You're Mines Still
Doja Cat - Freak,247034545,99572,Doja Cat,Freak
Pop Smoke - Gangstas,246697292,89167,Pop Smoke,Gangstas
Anuel AA - Keii,246498765,56083,Anuel AA,Keii
Bad Bunny - ANTES QUE SE ACABE,246241335,86978,Bad Bunny,ANTES QUE SE ACABE
Rels B - La Última Canción,246187945,499785,Rels B,La Última Canción
Banda MS de Sergio Lizárraga - La Casita,246183261,124930,Banda MS de Sergio Lizárraga,La Casita
Joji - Like You Do,246120173,142983,Joji,Like You Do
Juice WRLD - Reminds Me Of You,244896066,63564,Juice WRLD,Reminds Me Of You
Little Mix - Sweet Melody,243793465,49961,Little Mix,Sweet Melody
Russ - BEST ON EARTH,242866393,48050,Russ,BEST ON EARTH
Migrantes - Si Me Tomo Una Cerveza,242535717,62774,Migrantes,Si Me Tomo Una Cerveza
Taylor Swift - marjorie,242157140,196384,Taylor Swift,marjorie
WEEDMANE - SUICIDE YEAR,242006327,58646,WEEDMANE,SUICIDE YEAR
Giveon - Stuck On You,241745391,139474,Giveon,Stuck On You
JHAYCO - Medusa,241639411,57382,JHAYCO,Medusa
All Time Low - Monsters,241380723,120495,All Time Low,Monsters
JVLA - Such a Whore (Stellular Remix),241084757,63509,JVLA,Such a Whore (Stellular Remix)
BLACKPINK - Crazy Over You,240823390,85367,BLACKPINK,Crazy Over You
BTS - Friends,240588479,50065,BTS,Friends
ITZY - Not Shy,240328231,67135,ITZY,Not Shy
Lil Eazzyy - Onna Come Up,239600756,138977,Lil Eazzyy,Onna Come Up
Doja Cat - Say So,239433494,23228,Doja Cat,Say So
Bad Bunny - PA' ROMPERLA,238908357,49842,Bad Bunny,PA' ROMPERLA
H.E.R. - Slide (Remix),238258442,59846,H.E.R.,Slide (Remix)
Rod Wave - Rags2Riches 2,238190437,78183,Rod Wave,Rags2Riches 2
Sista Prod - Eyes Blue Like The Atlantic,238009039,55095,Sista Prod,Eyes Blue Like The Atlantic
Taylor Swift - ivy,235871650,147945,Taylor Swift,ivy
Tate McRae - stupid,235759051,58501,Tate McRae,stupid
Juice WRLD - Man Of The Year,235747932,74028,Juice WRLD,Man Of The Year
Justin Morales - Desde Morro,235741548,66501,Justin Morales,Desde Morro
Bad Bunny - Hablamos Mañana,235675235,96307,Bad Bunny,Hablamos Mañana
BTS - We are Bulletproof : the Eternal,234682684,59629,BTS,We are Bulletproof : the Eternal
Taylor Swift - evermore,234577855,170097,Taylor Swift,evermore
Drake - Not You Too,234107010,268940,Drake,Not You Too
Arcángel - Sigues Con El,233905294,41603,Arcángel,Sigues Con El
Pop Smoke - Something Special,233356844,56993,Pop Smoke,Something Special
Bring Me The Horizon - Kingslayer,233323478,233343,Bring Me The Horizon,Kingslayer
Rauw Alejandro - Ponte Pa' Mi,233001324,177115,Rauw Alejandro,Ponte Pa' Mi
Ghostemane - Fed Up,232728470,89626,Ghostemane,Fed Up
Zé Neto & Cristiano - Alô Ambev (Segue Sua Vida),232077047,58122,Zé Neto & Cristiano,Alô Ambev (Segue Sua Vida)
Juice WRLD - Tell Me U Luv Me,231518159,39646,Juice WRLD,Tell Me U Luv Me
Don Toliver - Had Enough,231405969,109045,Don Toliver,Had Enough
BTS - Telepathy,230966847,50635,BTS,Telepathy
Kygo - Like It Is,230598009,27610,Kygo,Like It Is
SUPER-Hi - Following the Sun,230264552,186679,SUPER-Hi,Following the Sun
Taylor Swift - mad woman,228623686,115449,Taylor Swift,mad woman
Vaundy - Kaiju no Hanauta,228582847,195988,Vaundy,Kaiju no Hanauta
Masego - Mystery Lady,228046734,167728,Masego,Mystery Lady
David Guetta - Let’s Love,227987439,39437,David Guetta,Let’s Love
RØNIN - ALL GIRLS ARE THE SAME,227484537,43683,RØNIN,ALL GIRLS ARE THE SAME
Jay Wheeler - La Curiosidad,226883522,43095,Jay Wheeler,La Curiosidad
Madison Beer - Good In Goodbye,226668690,129494,Madison Beer,Good In Goodbye
YOASOBI - たぶん,226610648,107106,YOASOBI,たぶん
Lil Yachty - Oprah's Bank Account,226599332,32738,Lil Yachty,Oprah's Bank Account
Central Cee - Day in the Life,226177565,110158,Central Cee,Day in the Life
Bryson Tiller - Sorrows,225827992,282469,Bryson Tiller,Sorrows
Joel Corry - Lonely,225449460,22684,Joel Corry,Lonely
Ava Max - Who's Laughing Now,224870768,44482,Ava Max,Who's Laughing Now
Prince Royce - Carita de Inocente,224818492,61263,Prince Royce,Carita de Inocente
Taylor Swift - peace,224146685,121096,Taylor Swift,peace
Kid Cudi - Show Out,223773754,42178,Kid Cudi,Show Out
TWICE - CRY FOR ME,222988723,72917,TWICE,CRY FOR ME
Martin Garrix - Drown,222762703,39945,Martin Garrix,Drown
Katy Perry - Daisies,222045727,22687,Katy Perry,Daisies
Aitch - Rain,222000699,129648,Aitch,Rain
Lee Brice - I Hope You're Happy Now,221386000,85339,Lee Brice,I Hope You're Happy Now
Carly Pearce - I Hope You’re Happy Now,221295187,65767,Carly Pearce,I Hope You’re Happy Now
Bad Bunny - Está Cabrón Ser Yo,221207212,75187,Bad Bunny,Está Cabrón Ser Yo
SR - Welcome To Brixton,221183440,70273,SR,Welcome To Brixton
Justin Quiles - Ponte Pa' Mi,220671421,33158,Justin Quiles,Ponte Pa' Mi
TOMORROW X TOGETHER - Blue Hour,220275689,75954,TOMORROW X TOGETHER,Blue Hour
Keith Urban - One Too Many,220050504,62888,Keith Urban,One Too Many
VK Blanka - Black Catcher,220001919,100049,VK Blanka,Black Catcher
Anuel AA - Reggaetonera,219608855,37583,Anuel AA,Reggaetonera
"Wesley Safadão - Ele É Ele, Eu Sou Eu",219320539,16223,Wesley Safadão,"Ele É Ele, Eu Sou Eu"
Polo G - I Know,219161706,86942,Polo G,I Know
Kygo - Freedom,219101700,31581,Kygo,Freedom
Jesse & Joy - Tanto,218774154,56062,Jesse & Joy,Tanto
blackbear - me & ur ghost,218674789,32299,blackbear,me & ur ghost
Playboi Carti - New Tank,218427846,227319,Playboi Carti,New Tank
Ayushmann Khurrana - Mere Liye Tum Kaafi Ho,218308102,236943,Ayushmann Khurrana,Mere Liye Tum Kaafi Ho
BTS - Moon,217915392,83188,BTS,Moon
Hugo & Guilherme - Coração Na Cama,216373657,41727,Hugo & Guilherme,Coração Na Cama
MASN - Psycho!,216127853,25142,MASN,Psycho!
Lefty Sm - Por Mi México,216082594,105724,Lefty Sm,Por Mi México
Russ - CIVIL WAR,216056292,19944,Russ,CIVIL WAR
Tyla Yaweh - Tommy Lee,215937895,21705,Tyla Yaweh,Tommy Lee
Calvin Harris - Over Now,215592231,51680,Calvin Harris,Over Now
Victor Leksell - Svag,215576432,41260,Victor Leksell,Svag
Junior H - Dias Nublados,215540044,182956,Junior H,Dias Nublados
Dalex - +Linda,215518091,50181,Dalex,+Linda
TWICE - MORE & MORE,215390510,44895,TWICE,MORE & MORE
Megan Thee Stallion - Cry Baby,215201596,48837,Megan Thee Stallion,Cry Baby
Ariana Grande - just like magic,215089680,81271,Ariana Grande,just like magic
K/DA - VILLAIN,214806674,110513,K/DA,VILLAIN
Joji - Daylight,212945152,57934,Joji,Daylight
carolesdaughter - Violent,212199304,53474,carolesdaughter,Violent
Taylor Swift - long story short,211478464,120142,Taylor Swift,long story short
Will Paquin - Chandelier,211317187,316530,Will Paquin,Chandelier
Juice WRLD - Up Up And Away,210726860,59446,Juice WRLD,Up Up And Away
Arash Buana - if u could see me cryin' in my room,210432938,188580,Arash Buana,if u could see me cryin' in my room
Myke Towers - Tú,210398468,183547,Myke Towers,Tú
Key Glock - Mr. Glock,209958117,171970,Key Glock,Mr. Glock
Bad Bunny - LA DROGA,209927981,113652,Bad Bunny,LA DROGA
Matuê - Máquina do Tempo,209887921,164182,Matuê,Máquina do Tempo
Wilbur Soot - Your New Boyfriend,209194407,16204,Wilbur Soot,Your New Boyfriend
Hungria - Amor e Fé,208944369,122211,Hungria,Amor e Fé
Ado - うっせぇわ,208849472,134372,Ado,うっせぇわ
Pop Smoke - Enjoy Yourself,208731584,56325,Pop Smoke,Enjoy Yourself
Lil Baby - Grace,208520723,148633,Lil Baby,Grace
Lil Baby - Heatin Up,208045239,78153,Lil Baby,Heatin Up
Ben&Ben - Sa Susunod na Habang Buhay,207920943,200349,Ben&Ben,Sa Susunod na Habang Buhay
Lil Uzi Vert - Silly Watch,207211580,204056,Lil Uzi Vert,Silly Watch
K/DA - THE BADDEST,207170133,57381,K/DA,THE BADDEST
Sam Smith - I'm Ready,207013160,16975,Sam Smith,I'm Ready
Jack Harlow - Already Best Friends,206769549,56474,Jack Harlow,Already Best Friends
DJ Scheme - E-ER,206166197,91353,DJ Scheme,E-ER
Juice WRLD - Bad Energy,205877898,52811,Juice WRLD,Bad Energy
Sub Urban - Freak,205365770,110536,Sub Urban,Freak
Conkarah - Banana,205305004,30666,Conkarah,Banana
Lyanno - En Tu Cuerpo,205285594,66487,Lyanno,En Tu Cuerpo
Kygo - I'll Wait,205060751,48919,Kygo,I'll Wait
Sia - Together,205054340,22351,Sia,Together
Danna Paola - No Bailes Sola,204986603,25110,Danna Paola,No Bailes Sola
Megan Thee Stallion - Captain Hook,204916550,39143,Megan Thee Stallion,Captain Hook
Octavian - Papi Chulo,204791669,39013,Octavian,Papi Chulo
Bad Bunny - SORRY PAPI,204391999,103881,Bad Bunny,SORRY PAPI
Taylor Swift - cowboy like me,203844269,132265,Taylor Swift,cowboy like me
Jhené Aiko - P*$$Y Fairy (OTW),203198480,99901,Jhené Aiko,P*$$Y Fairy (OTW)
Alesso - Midnight,203169305,123842,Alesso,Midnight
League of Legends - Warriors,202955420,81683,League of Legends,Warriors
Lil Uzi Vert - Baby Pluto,202547959,56994,Lil Uzi Vert,Baby Pluto
Bad Bunny - <3,201778163,81541,Bad Bunny,<3
Alicia Keys - Underdog,201361133,34994,Alicia Keys,Underdog
Pashanim - Airwaves,201031391,62183,Pashanim,Airwaves
Tommy Boysen - Hookah & Sheridan's,200871525,43881,Tommy Boysen,Hookah & Sheridan's
Madism - Pumped Up Kicks,200647155,146562,Madism,Pumped Up Kicks
Why Don't We - Fallin’ (Adrenaline),200612645,69770,Why Don't We,Fallin’ (Adrenaline)
Taylor Swift - hoax,200560659,113381,Taylor Swift,hoax
Grupo Ensamble - Tus Jefes No Me Quieren,200344470,118694,Grupo Ensamble,Tus Jefes No Me Quieren
BTS - Louder than bombs,200243952,49661,BTS,Louder than bombs
ENHYPEN - Given-Taken,200116606,126968,ENHYPEN,Given-Taken
Noah Cyrus - Lonely,199812706,47577,Noah Cyrus,Lonely
Luke Bryan - One Margarita,199616778,87996,Luke Bryan,One Margarita
Taylor Swift - happiness,199591627,113970,Taylor Swift,happiness
Dilsinho - Sogra,198960485,64759,Dilsinho,Sogra
Royal & the Serpent - overwhelmed,198522444,59091,Royal & the Serpent,overwhelmed
BLACKPINK - Bet You Wanna,198366714,39988,BLACKPINK,Bet You Wanna
Paul Woolford - Looking For Me,198282611,56056,Paul Woolford,Looking For Me
Flume - The Difference,198147461,90258,Flume,The Difference
Rauw Alejandro - Fantasias,197805219,28591,Rauw Alejandro,Fantasias
The Weeknd - Faith,197407459,99011,The Weeknd,Faith
Niall Horan - No Judgement,197102997,29945,Niall Horan,No Judgement
Taylor Swift - epiphany,197075612,97796,Taylor Swift,epiphany
Piso 21 - Más De La Una,197060764,32070,Piso 21,Más De La Una
Bad Bunny - YO VISTO ASÍ,196982453,43373,Bad Bunny,YO VISTO ASÍ
Morgan Wallen - Still Goin Down,196582485,77057,Morgan Wallen,Still Goin Down
Playboi Carti - Stop Breathing,196529718,138672,Playboi Carti,Stop Breathing
Lauv - Tattoos Together,196136819,27616,Lauv,Tattoos Together
Morat - Bajo La Mesa,196116307,63045,Morat,Bajo La Mesa
MC Hariel - Maçã Verde,195868053,83362,MC Hariel,Maçã Verde
Pop Smoke - Shake The Room,195585292,45160,Pop Smoke,Shake The Room
Pritam - Mehrama,195527322,174115,Pritam,Mehrama
The Weeknd - Hardest To Love,195522364,67320,The Weeknd,Hardest To Love
Ariana Grande - safety net,195321553,99015,Ariana Grande,safety net
Tayc - N'y pense plus,195034294,119345,Tayc,N'y pense plus
Anitta - Me Gusta,194704567,25037,Anitta,Me Gusta
Bring Me The Horizon - Parasite Eve,193884573,91984,Bring Me The Horizon,Parasite Eve
Matuê - 777-666,193688704,135904,Matuê,777-666
BTS - Stay,193444082,38097,BTS,Stay
girl in red - midnight love,193228904,94601,girl in red,midnight love
BTS - Your eyes tell,193101597,35646,BTS,Your eyes tell
Taylor Swift - coney island,192993820,108566,Taylor Swift,coney island
BTS - Inner Child,192518875,44608,BTS,Inner Child
$NOT - Moon & Stars,192256205,36538,$NOT,Moon & Stars
BTS - UGH!,192136487,46669,BTS,UGH!
Papu DJ - L-Gante: RKT SESSIONS #1,191623948,66903,Papu DJ,L-Gante: RKT SESSIONS #1
Reik - La Bella y la Bestia,191524180,78599,Reik,La Bella y la Bestia
Imanbek - Goodbye,190998887,43399,Imanbek,Goodbye
Rauw Alejandro - De Cora <3,190956239,32946,Rauw Alejandro,De Cora <3
Os Barões Da Pisadinha - Basta Você Me Ligar,190477107,24450,Os Barões Da Pisadinha,Basta Você Me Ligar
Tame Impala - One More Hour,190317611,169263,Tame Impala,One More Hour
Chris Young - Famous Friends,190078905,69645,Chris Young,Famous Friends
"Jasmine Sandlas - Illegal Weapon 2.0 (From ""Street Dancer 3D"")",189904452,147948,Jasmine Sandlas,"Illegal Weapon 2.0 (From ""Street Dancer 3D"")"
LiSA - 炎,189701110,49718,LiSA,炎
The Weeknd - Escape From LA,189662297,73828,The Weeknd,Escape From LA
Natanael Cano - Pacas Verdes,189555883,116075,Natanael Cano,Pacas Verdes
The Weeknd - Alone Again,189038468,73904,The Weeknd,Alone Again
Rauw Alejandro - Enchule,188953422,80959,Rauw Alejandro,Enchule
Bad Bunny - BAD CON NICKY,188781903,31713,Bad Bunny,BAD CON NICKY
BTS - Dis-ease,188658973,36433,BTS,Dis-ease
A Boogie Wit da Hoodie - Numbers,187392911,27604,A Boogie Wit da Hoodie,Numbers
Guilherme & Benuto - 3 Batidas,187301148,49368,Guilherme & Benuto,3 Batidas
The Weeknd - Too Late,187136143,73723,The Weeknd,Too Late
Taylor Swift - dorothea,186766084,111670,Taylor Swift,dorothea
Steve Lacy - Uuuu,186737211,549213,Steve Lacy,Uuuu
Mac Miller - Circles,186629686,78588,Mac Miller,Circles
Mavi Gri - Altüst Olmuşum,186593530,165626,Mavi Gri,Altüst Olmuşum
Lunay - La Cama (Remix),186492446,28536,Lunay,La Cama (Remix)
Lil Uzi Vert - Yessirskiii,186345994,56940,Lil Uzi Vert,Yessirskiii
Santa Fe Klan - Así Soy,186080584,111741,Santa Fe Klan,Así Soy
Lil Durk - Still Trappin',186058578,84150,Lil Durk,Still Trappin'
BTS - Fly To My Room,185449285,26417,BTS,Fly To My Room
Lennon Stella - Summer Feelings,184721062,22834,Lennon Stella,Summer Feelings
T3R Elemento - Ojitos de Miel,184619113,145964,T3R Elemento,Ojitos de Miel
Demi Lovato - I Love Me,184466519,16254,Demi Lovato,I Love Me
Chloe x Halle - Do It,184274230,42471,Chloe x Halle,Do It
Lil Yachty - Coffin,183988828,191346,Lil Yachty,Coffin
Juice WRLD - Titanic,183868877,45562,Juice WRLD,Titanic
The Kid LAROI - TELL ME WHY,183736863,27867,The Kid LAROI,TELL ME WHY
KAI - Mmmh,183457777,57102,KAI,Mmmh
Pop Smoke - Imperfections (Interlude),183410403,82039,Pop Smoke,Imperfections (Interlude)
Kehlani - Toxic,182826217,144698,Kehlani,Toxic
Joji - Afterthought,182623375,116487,Joji,Afterthought
Sam Smith - My Oasis,182546065,49340,Sam Smith,My Oasis
HARDY - GIVE HEAVEN SOME HELL,182220602,131629,HARDY,GIVE HEAVEN SOME HELL
Ariana Grande - nasty,181768172,90705,Ariana Grande,nasty
Matheus & Kauan - Litrão,180913957,27928,Matheus & Kauan,Litrão
Money Man - 24,180449582,53436,Money Man,24
Luísa Sonza - MODO TURBO,180365360,55241,Luísa Sonza,MODO TURBO
Christian Nodal - Nace Un Borracho,180174455,64610,Christian Nodal,Nace Un Borracho
Bazzi - Young & Alive,180160312,20036,Bazzi,Young & Alive
Duncan Laurence - Arcade,180125161,78571,Duncan Laurence,Arcade
Banda MS de Sergio Lizárraga - Cerrando Ciclos,179974285,98516,Banda MS de Sergio Lizárraga,Cerrando Ciclos
YoungBoy Never Broke Again - Kacey Talk,179897792,49303,YoungBoy Never Broke Again,Kacey Talk
Timmy Trumpet - Mad World,179757648,86591,Timmy Trumpet,Mad World
Cat Burns - go,179717089,68222,Cat Burns,go
YOASOBI - ハルジオン,179712497,62840,YOASOBI,ハルジオン
Ninho - Lettre à une femme,179660448,113552,Ninho,Lettre à une femme
Sheff G - Weight On Me,179630784,98362,Sheff G,Weight On Me
BLACKPINK - You Never Know,179467796,48469,BLACKPINK,You Never Know
Dimitri Vegas & Like Mike - Say My Name,179463526,46936,Dimitri Vegas & Like Mike,Say My Name
Harnoor - Waalian,179344782,157273,Harnoor,Waalian
Lil Uzi Vert - Homecoming,179215923,155321,Lil Uzi Vert,Homecoming
Pop Smoke - War,178934979,55018,Pop Smoke,War
ZAAC - Desce Pro Play (PA PA PA),178758211,27951,ZAAC,Desce Pro Play (PA PA PA)
Lil Uzi Vert - Lo Mein,178698015,46983,Lil Uzi Vert,Lo Mein
ZICO - Any song,178247006,45497,ZICO,Any song
Dua Lipa - Cool,178075850,38679,Dua Lipa,Cool
Myke Towers - Relación Rota,178060855,138994,Myke Towers,Relación Rota
Tame Impala - Lost In Yesterday,177801670,78879,Tame Impala,Lost In Yesterday
Headie One - Ain't It Different,177651731,37755,Headie One,Ain't It Different
FLETCHER - Bitter,177409931,57962,FLETCHER,Bitter
iann dior - Prospect,177290852,24436,iann dior,Prospect
Matisse - Eres Tú,176694305,41832,Matisse,Eres Tú
BLANCO - Notti In Bianco,176630841,29770,BLANCO,Notti In Bianco
Dilsinho - Não Vai Embora,176574472,131171,Dilsinho,Não Vai Embora
SZA - The Other Side (from Trolls World Tour),176342832,33267,SZA,The Other Side (from Trolls World Tour)
Selena Gomez - Feel Me,176339316,30858,Selena Gomez,Feel Me
Eric Church - Hell Of A View,176183030,110514,Eric Church,Hell Of A View
Daddy Yankee - De Vuelta Pa' La Vuelta,175982622,76123,Daddy Yankee,De Vuelta Pa' La Vuelta
Alok - Liberdade (Quando o Grave Bate Forte),175305213,32506,Alok,Liberdade (Quando o Grave Bate Forte)
Sebastian Yatra - TBT,174464217,42446,Sebastian Yatra,TBT
6ix9ine - TROLLZ,173878676,33997,6ix9ine,TROLLZ
Alec Benjamin - Jesus in LA,173593155,44009,Alec Benjamin,Jesus in LA
Faouzia - Minefields,173414383,84722,Faouzia,Minefields
Jowell & Randy - Anaranjado,173379840,22783,Jowell & Randy,Anaranjado
Jeezy - Soul Survivor,173346088,73613,Jeezy,Soul Survivor
Bad Bunny - HOY COBRÉ,173068346,55806,Bad Bunny,HOY COBRÉ
Morgan Wallen - Livin’ The Dream,172994570,90844,Morgan Wallen,Livin’ The Dream
Cuco - Piel Canela,172661426,108161,Cuco,Piel Canela
Bring Me The Horizon - Teardrops,172656611,100937,Bring Me The Horizon,Teardrops
Tame Impala - Is It True,172532686,123859,Tame Impala,Is It True
Niack - Oh Juliana,172505434,21659,Niack,Oh Juliana
mgk - drunk face,171977853,57524,mgk,drunk face
Daddy Yankee - Definitivamente,171646759,17475,Daddy Yankee,Definitivamente
The Weeknd - Scared To Live,171484595,56451,The Weeknd,Scared To Live
Cali Y El Dandee - Locura,171193644,21515,Cali Y El Dandee,Locura
Phoebe Bridgers - Kyoto,170933370,70661,Phoebe Bridgers,Kyoto
Luísa Sonza - BRABA,170780106,55271,Luísa Sonza,BRABA
Anıl Emre Daldal - M.,170779088,205320,Anıl Emre Daldal,M.
El Taiger - La Historia,170628488,116592,El Taiger,La Historia
Tesher - Jalebi Baby,170557471,53025,Tesher,Jalebi Baby
Juice WRLD - Can't Die,170384271,39529,Juice WRLD,Can't Die
Leyla Blue - What A Shame,170293812,34463,Leyla Blue,What A Shame
EVERGLOW - DUN DUN,170201735,51339,EVERGLOW,DUN DUN
Phoebe Bridgers - I Know The End,170073519,217854,Phoebe Bridgers,I Know The End
KHEA - Dónde Estás,170025953,93541,KHEA,Dónde Estás
Eminem - Those Kinda Nights,169966324,36477,Eminem,Those Kinda Nights
Jordan Davis - Almost Maybes,169906202,60961,Jordan Davis,Almost Maybes
Nicki Minaj - Yikes,169902111,32263,Nicki Minaj,Yikes
Headie One - Only You Freestyle,169843724,34868,Headie One,Only You Freestyle
Guilherme & Benuto - Pulei na Piscina,169524287,35786,Guilherme & Benuto,Pulei na Piscina
Taylor Swift - the lakes,169465535,118183,Taylor Swift,the lakes
Lil Baby - Commercial,169305298,70037,Lil Baby,Commercial
Anson Seabra - Walked Through Hell,169103605,79034,Anson Seabra,Walked Through Hell
DaBaby - PRACTICE,168485994,26064,DaBaby,PRACTICE
OBOY - Cabeza,168306832,76665,OBOY,Cabeza
CNCO - Tan Enamorados,168069801,30654,CNCO,Tan Enamorados
J. Cole - t h e . c l i m b . b a c k,168019189,37724,J. Cole,t h e . c l i m b . b a c k
Jorge & Mateus - Lance Individual,167998840,17091,Jorge & Mateus,Lance Individual
Carin Leon - Si Tu Amor No Vuelve,167714787,79564,Carin Leon,Si Tu Amor No Vuelve
Because - BMW,167662081,114759,Because,BMW
Lee Brice - Memory I Don't Mess With,167600353,156404,Lee Brice,Memory I Don't Mess With
Güneş - Dua,167500728,78343,Güneş,Dua
Robin Schulz - Alane,167216437,18085,Robin Schulz,Alane
"Bebe Rexha - Baby, I'm Jealous",167171815,45400,Bebe Rexha,"Baby, I'm Jealous"
Trevor Daniel - Past Life,167120934,25606,Trevor Daniel,Past Life
Khalid - Eleven,167120494,15914,Khalid,Eleven
OneRepublic - Better Days,166328328,21797,OneRepublic,Better Days
Rod Wave - Rags2Riches,166302361,13428,Rod Wave,Rags2Riches
Shablo - M' Manc (con Geolier & Sfera Ebbasta),166034380,68708,Shablo,M' Manc (con Geolier & Sfera Ebbasta)
Lady Gaga - 911,166019903,45380,Lady Gaga,911
Joji - Ew,165984209,78023,Joji,Ew
Rels B - Me Olvidé De Los 2,165910140,92949,Rels B,Me Olvidé De Los 2
K-391 - End of Time,165420779,54700,K-391,End of Time
ZAYN - Better,164801458,31906,ZAYN,Better
CKay - love nwantiti,164559498,39189,CKay,love nwantiti
Jeeiph - Bonita,164493261,29722,Jeeiph,Bonita
Dubdogz - Infinity,164346702,72372,Dubdogz,Infinity
Soolking - Meleğim,164287146,59131,Soolking,Meleğim
David Bisbal - Si Tú La Quieres,164044208,62914,David Bisbal,Si Tú La Quieres
Christian Nodal - Amor Tóxico,163824380,38876,Christian Nodal,Amor Tóxico
Ovy On The Drums - Miedito o Qué?,163783001,45809,Ovy On The Drums,Miedito o Qué?
Juanfran - Como Llora,163777095,18414,Juanfran,Como Llora
Ariana Grande - off the table,163682359,65265,Ariana Grande,off the table
Tarcísio do Acordeon - Meia Noite (Você tem meu Whatsapp),163650883,37810,Tarcísio do Acordeon,Meia Noite (Você tem meu Whatsapp)
Crissin - Poblado,163467294,47666,Crissin,Poblado
Bankrol Hayden - Brothers,163415843,32956,Bankrol Hayden,Brothers
Myke Towers - La Playa,163027094,18935,Myke Towers,La Playa
Grupo Firme - Gracias (En Vivo),162844696,37546,Grupo Firme,Gracias (En Vivo)
MC Du Black - Tudo Aconteceu,162812739,156846,MC Du Black,Tudo Aconteceu
