Artist and Title,Streams,Daily,Artist,Song
Sohail Sen - Saiyaara,119877125,144221,Sohail Sen,Saiyaara
Lindsey Stirling - Crystallize,117705210,32400,Lindsey Stirling,Crystallize
The Piano Guys - A Thousand Years,116958758,30752,The Piano Guys,A Thousand Years
Gripin - Aşk Nerden Nereye,116699396,129342,Gripin,Aşk Nerden Nereye
Canserbero - Mundo de Piedra,116490680,74919,Canserbero,Mundo de Piedra
The Lumineers - Dead Sea,116353990,36241,The Lumineers,Dead Sea
Olly Murs - Dear Darlin',116225796,24374,Olly Murs,Dear Darlin'
2 Chainz - I'm Different,115971642,26883,2 Chainz,I'm Different
MKTO - American Dream,115774179,20306,MKTO,American Dream
Banda El Recodo - Deja,115342196,82499,Banda El Recodo,Deja
Canserbero - Llovía,114983985,72980,Canserbero,Llovía
Gary Allan - Every Storm (Runs Out Of Rain),114222548,33653,Gary Allan,Every Storm (Runs Out Of Rain)
Voz De Mando - Y Ahora Resulta,113504586,52352,Voz De Mando,Y Ahora Resulta
The Weeknd - D.D.,113245566,31029,The Weeknd,D.D.
Chicago - Saturday in the Park,112257279,41670,Chicago,Saturday in the Park
MKTO - Wasted,111414165,9273,MKTO,Wasted
Labrinth - Earthquake,110984715,25514,Labrinth,Earthquake
Jason Aldean - When She Says Baby,110720399,42963,Jason Aldean,When She Says Baby
Romeo Santos - You,110667099,88756,Romeo Santos,You
Chris Brown - Don't Judge Me,108836458,47034,Chris Brown,Don't Judge Me
One Direction - She's Not Afraid,108437913,147570,One Direction,She's Not Afraid
Jake Bugg - Lightning Bolt,108251045,32917,Jake Bugg,Lightning Bolt
"One Direction - C'mon, C'mon",108147650,150376,One Direction,"C'mon, C'mon"
The Mowgli's - San Francisco,107862559,21062,The Mowgli's,San Francisco
Don Omar - No Sigue Modas Aka Ella No Sigue Modas,107761112,59066,Don Omar,No Sigue Modas Aka Ella No Sigue Modas
Die Antwoord - I Fink U Freeky,107002580,30876,Die Antwoord,I Fink U Freeky
Travis Porter - Bring It Back,106959695,65397,Travis Porter,Bring It Back
Mac Miller - Fight the Feeling,106562179,56737,Mac Miller,Fight the Feeling
Hopsin - Ill Mind of Hopsin 5,105956404,12681,Hopsin,Ill Mind of Hopsin 5
One Direction - Moments,105874045,227554,One Direction,Moments
DLD - Todo Cuenta,104598379,50209,DLD,Todo Cuenta
Ciro y los Persas - Mírenla,104567464,56391,Ciro y los Persas,Mírenla
Kendrick Lamar - good kid,104356645,56287,Kendrick Lamar,good kid
Tom Odell - Can't Pretend,103682058,47108,Tom Odell,Can't Pretend
Alfredo Olivas - Con La Novedad,103655825,92245,Alfredo Olivas,Con La Novedad
Kesha - C'Mon,103270758,28398,Kesha,C'Mon
Thousand Foot Krutch - Be Somebody,101569272,51908,Thousand Foot Krutch,Be Somebody
Chris Brown - Strip,101104681,22138,Chris Brown,Strip
Lana Del Rey - American,101077759,31383,Lana Del Rey,American
Pierce The Veil - Hold On Till May,100373286,95578,Pierce The Veil,Hold On Till May
