Artist and Title,Streams,Daily,Artist,Song
BTS - Anpanman,331948468,82505,BTS,Anpanman
BTS - MIC Drop (Steve Aoki Remix) (Full Length Edition),331554370,86011,BTS,MIC Drop (Steve Aoki Remix) (Full Length Edition)
Maluma - El Préstamo,329657040,38224,Maluma,El Préstamo
Eminem - The Ringer,329211627,48779,Eminem,The Ringer
La Adictiva - En Peligro de Extinción,328828736,135470,La Adictiva,En Peligro de Extinción
Lewis Capaldi - Grace,327282595,104934,Lewis Capaldi,Grace
Alan Menken - I See the Light,327107892,155017,Alan Menken,I See the Light
Bazzi - Why,326400158,59879,Bazzi,Why
The Weeknd - Hurt You,326319994,160820,The Weeknd,Hurt You
Billie Eilish - come out and play,325500990,107521,Billie Eilish,come out and play
KIDS SEE GHOSTS - Reborn,324845045,73997,KIDS SEE GHOSTS,Reborn
88rising - Midsummer Madness,324484546,37848,88rising,Midsummer Madness
ZAYN - Let Me,324420495,97028,ZAYN,Let Me
Demi Lovato - Sober,323404648,35323,Demi Lovato,Sober
Mac Miller - Come Back to Earth,322812004,126743,Mac Miller,Come Back to Earth
Bazzi - Beautiful,322109506,56171,Bazzi,Beautiful
Rich The Kid - New Freezer,321110326,31824,Rich The Kid,New Freezer
Summer Walker - Deep,319728467,317432,Summer Walker,Deep
Ariana Grande - NASA,318856833,52192,Ariana Grande,NASA
Ski Mask The Slump God - Unbothered,318107318,167470,Ski Mask The Slump God,Unbothered
Lil Peep - Life is Beautiful,317432454,96010,Lil Peep,Life is Beautiful
girl in red - girls,317131748,148632,girl in red,girls
Adriel Favela - La Escuela No Me Gustó,314676389,87580,Adriel Favela,La Escuela No Me Gustó
Mac Miller - Ladders,314469024,103255,Mac Miller,Ladders
TINI - Consejo de Amor,314264898,167490,TINI,Consejo de Amor
João Gustavo e Murilo - Lençol Dobrado,313975563,172061,João Gustavo e Murilo,Lençol Dobrado
BTS - Singularity,311644258,69885,BTS,Singularity
Enrique Iglesias - EL BAÑO,311481100,55702,Enrique Iglesias,EL BAÑO
Arizona Zervas - FML,311373197,41566,Arizona Zervas,FML
Bazzi - Fantasy,311309307,90951,Bazzi,Fantasy
YNW Melly - Mama Cry,310685094,119062,YNW Melly,Mama Cry
James Arthur - Empty Space,309190649,68427,James Arthur,Empty Space
Red Velvet - Bad Boy,308747481,85079,Red Velvet,Bad Boy
Lil Yachty - Yacht Club,308301861,97311,Lil Yachty,Yacht Club
Summer Walker - Session 32,308123244,320607,Summer Walker,Session 32
Zé Neto & Cristiano - Notificação Preferida,308053979,133627,Zé Neto & Cristiano,Notificação Preferida
Alan Menken - A Whole New World,307486074,95621,Alan Menken,A Whole New World
Kodak Black - Calling My Spirit,307150904,75655,Kodak Black,Calling My Spirit
LANCO - Greatest Love Story,306866025,70702,LANCO,Greatest Love Story
Imagine Dragons - Zero,305691530,90975,Imagine Dragons,Zero
Vansire - From the Subway Train,305318279,628941,Vansire,From the Subway Train
Trinidad Cardona - Dinero,304569042,73764,Trinidad Cardona,Dinero
Molchat Doma - Судно (Борис Рижий),304035151,201071,Molchat Doma,Судно (Борис Рижий)
Clairo - 4EVER,303956692,253050,Clairo,4EVER
21 Savage - can't leave without it,302457956,202580,21 Savage,can't leave without it
Troye Sivan - My My My!,302237906,60359,Troye Sivan,My My My!
The Carters - APES**T,301761084,43171,The Carters,APES**T
Nicki Minaj - Bed,301692242,49935,Nicki Minaj,Bed
Yannc - Sigue Bailandome,301605406,173436,Yannc,Sigue Bailandome
Playboi Carti - Long Time,300711254,238073,Playboi Carti,Long Time
Cavetown - Boys Will Be Bugs,299113804,91328,Cavetown,Boys Will Be Bugs
Queen - I Want To Break Free,298490044,157895,Queen,I Want To Break Free
03 Greedo - Substance,298411550,105514,03 Greedo,Substance
Troye Sivan - Dance To This,298228323,79830,Troye Sivan,Dance To This
Maddie & Tae - Die From A Broken Heart,298014293,112066,Maddie & Tae,Die From A Broken Heart
Juice WRLD - Rich And Blind,297621162,69206,Juice WRLD,Rich And Blind
Charlie Puth - Done for Me,297583272,86760,Charlie Puth,Done for Me
Roddy Ricch - Die Young,297410065,47239,Roddy Ricch,Die Young
Juice WRLD - Candles,296999170,94407,Juice WRLD,Candles
Aldo Trujillo - Todos Hablan Nada Saben,296658734,122592,Aldo Trujillo,Todos Hablan Nada Saben
Jacquees - B.E.D.,296420433,247189,Jacquees,B.E.D.
Juice WRLD - Used To,294169557,114059,Juice WRLD,Used To
City Girls - Act Up,293811094,55517,City Girls,Act Up
ROSALÍA - MALAMENTE,293751172,74756,ROSALÍA,MALAMENTE
Key Glock - Gang Shit No Lame Shit,293442928,205167,Key Glock,Gang Shit No Lame Shit
Logic - 44 More,292844749,31242,Logic,44 More
Brytiago - Asesina,291931503,46255,Brytiago,Asesina
"Tyler, The Creator - Potato Salad",291367172,145060,"Tyler, The Creator",Potato Salad
King Von - Crazy Story,291320414,273998,King Von,Crazy Story
Gunna - Sold Out Dates,291118575,91156,Gunna,Sold Out Dates
Only The Family - Crazy Story,291046416,266387,Only The Family,Crazy Story
Bad Bunny - Caro,290915627,55179,Bad Bunny,Caro
T3R Elemento - Aerolínea Carrillo,290683216,128535,T3R Elemento,Aerolínea Carrillo
David Bisbal - A Partir De Hoy,290177881,108110,David Bisbal,A Partir De Hoy
Lil Wayne - Scared of the Dark,289286712,113811,Lil Wayne,Scared of the Dark
BTS - Serendipity (Full Length Edition),288799270,67009,BTS,Serendipity (Full Length Edition)
Gaullin - Moonlight,288479853,30829,Gaullin,Moonlight
Twenty One Pilots - My Blood,287262892,91258,Twenty One Pilots,My Blood
Bryant Myers - Triste,286684683,146425,Bryant Myers,Triste
Ariana Grande - bad idea,286585620,70553,Ariana Grande,bad idea
Bazzi - Myself,285689115,50175,Bazzi,Myself
David Guetta - Don't Leave Me Alone,285047050,21391,David Guetta,Don't Leave Me Alone
Lil Mosey - Kamikaze,285006305,47852,Lil Mosey,Kamikaze
Lil Wayne - Uproar,284061573,56430,Lil Wayne,Uproar
Gryffin - Tie Me Down,284017783,73129,Gryffin,Tie Me Down
Steve Aoki - Waste It On Me,284002373,40678,Steve Aoki,Waste It On Me
Shoreline Mafia - Bands,283839292,192581,Shoreline Mafia,Bands
Ski Mask The Slump God - Catch Me Outside,283592801,60259,Ski Mask The Slump God,Catch Me Outside
Liam Payne - Familiar,283270045,168896,Liam Payne,Familiar
Rodney Atkins - Caught Up In The Country,283151667,220020,Rodney Atkins,Caught Up In The Country
Rae Sremmurd - Guatemala,282780970,34241,Rae Sremmurd,Guatemala
BTS - Epiphany,282295325,99904,BTS,Epiphany
Tyga - Dip,281891920,41037,Tyga,Dip
Joji - CAN'T GET OVER YOU,281449990,52674,Joji,CAN'T GET OVER YOU
Zoé - Azul,279388869,168157,Zoé,Azul
Jason Derulo - Goodbye,279186666,23352,Jason Derulo,Goodbye
Lil Wayne - Mona Lisa,279157397,110088,Lil Wayne,Mona Lisa
Leslie Grace - Duro y Suave,278495751,31881,Leslie Grace,Duro y Suave
Alan Menken - Part of Your World,277884783,103002,Alan Menken,Part of Your World
Imagine Dragons - Birds,277625715,142457,Imagine Dragons,Birds
Lil Uzi Vert - New Patek,277503616,35342,Lil Uzi Vert,New Patek
5 Seconds of Summer - Lie To Me,276396604,22823,5 Seconds of Summer,Lie To Me
Juice WRLD - Scared Of Love,275949988,60926,Juice WRLD,Scared Of Love
Chayín Rubio - Ya Me Enteré,275674495,60136,Chayín Rubio,Ya Me Enteré
Javed-Mohsin - Pal,274425436,277849,Javed-Mohsin,Pal
Ariana Grande - in my head,274010067,83481,Ariana Grande,in my head
Ski Mask The Slump God - Foot Fungus,273908561,54542,Ski Mask The Slump God,Foot Fungus
Jorge & Mateus - Propaganda,273171439,74863,Jorge & Mateus,Propaganda
Tyler Childers - Shake the Frost (Live),273166196,349686,Tyler Childers,Shake the Frost (Live)
Alan Walker - Diamond Heart,273118124,50207,Alan Walker,Diamond Heart
Post Malone - Same Bitches,271874615,32120,Post Malone,Same Bitches
Freddie Dredd - GTG,271838565,73440,Freddie Dredd,GTG
A Boogie Wit da Hoodie - Startender,270873145,32426,A Boogie Wit da Hoodie,Startender
Cardi B - Thru Your Phone,270224870,180414,Cardi B,Thru Your Phone
Juice WRLD - I'll Be Fine,269620675,79599,Juice WRLD,I'll Be Fine
Au/Ra - Panic Room,268555559,92619,Au/Ra,Panic Room
Metro Boomin - No Complaints,268548431,68119,Metro Boomin,No Complaints
Manuel Turizo - Sola,268476886,27751,Manuel Turizo,Sola
Novo Amor - State Lines,268035792,239833,Novo Amor,State Lines
Lagum - Deixa,267907578,88292,Lagum,Deixa
A Boogie Wit da Hoodie - Demons and Angels,267095385,104518,A Boogie Wit da Hoodie,Demons and Angels
Lil Tjay - Brothers,266884195,59723,Lil Tjay,Brothers
Calum Scott - You Are The Reason,266575353,88410,Calum Scott,You Are The Reason
Twenty One Pilots - Jumpsuit,266337013,63382,Twenty One Pilots,Jumpsuit
Travis Scott - STOP TRYING TO BE GOD,265409998,95999,Travis Scott,STOP TRYING TO BE GOD
Travis Scott - HOUSTONFORNICATION,265179649,100763,Travis Scott,HOUSTONFORNICATION
Rels B - Buenos Genes,264950950,121802,Rels B,Buenos Genes
Ariana Grande - ghostin,264708808,93342,Ariana Grande,ghostin
Eminem - Fall,264428608,43805,Eminem,Fall
6ix9ine - GOTTI,263866261,56160,6ix9ine,GOTTI
Felipe Araújo - Atrasadinha,263292605,51758,Felipe Araújo,Atrasadinha
Daniel Caesar - Who Hurt You?,262162464,125046,Daniel Caesar,Who Hurt You?
Madison Beer - Home with You,261875744,24805,Madison Beer,Home with You
Darci - On My Own,261383256,259675,Darci,On My Own
TWICE - YES or YES,261228735,88101,TWICE,YES or YES
Khalid - Suncity,260880487,23614,Khalid,Suncity
Yung Gravy - Mr. Clean,260254523,37677,Yung Gravy,Mr. Clean
The Chainsmokers - Hope,260085201,43576,The Chainsmokers,Hope
Bonez MC - 500 PS,259787492,49759,Bonez MC,500 PS
Alan Menken - I Won't Say (I'm In Love),258367697,110917,Alan Menken,I Won't Say (I'm In Love)
Migos - Notice Me,258238303,41859,Migos,Notice Me
Lil Pump - Esskeetit,257558970,14341,Lil Pump,Esskeetit
Mac Miller - Hurt Feelings,257089075,77784,Mac Miller,Hurt Feelings
Lil Baby - Ready,256789978,130864,Lil Baby,Ready
Zé Neto & Cristiano - Largado Às Traças,256417971,117338,Zé Neto & Cristiano,Largado Às Traças
Bad Bunny - Dime Si Te Acuerdas,256033835,117226,Bad Bunny,Dime Si Te Acuerdas
Beach Bunny - Sports,255588702,167541,Beach Bunny,Sports
KURT - La Mujer Perfecta,255029650,59264,KURT,La Mujer Perfecta
Bhad Bhabie - Gucci Flip Flops,254257660,67133,Bhad Bhabie,Gucci Flip Flops
XXXTENTACION - before I close my eyes,252596688,124488,XXXTENTACION,before I close my eyes
Post Malone - Zack And Codeine,252428972,22614,Post Malone,Zack And Codeine
MarMar Oso - Ruthless (Nice Guys Always Finish Last),252276928,50630,MarMar Oso,Ruthless (Nice Guys Always Finish Last)
Madison Beer - Hurts Like Hell,252216656,20891,Madison Beer,Hurts Like Hell
Guaynaa - Rebota,252004876,55563,Guaynaa,Rebota
Diplo - Wish,251988529,84329,Diplo,Wish
Key Glock - Russian Cream,251855046,162454,Key Glock,Russian Cream
Alex Rose - Darte Remix,251577352,193445,Alex Rose,Darte Remix
Cardi B - Ring,251567436,67224,Cardi B,Ring
The 1975 - Love It If We Made It,251262619,63684,The 1975,Love It If We Made It
Mac Miller - What's the Use?,251191697,85452,Mac Miller,What's the Use?
Kenny Man - Ni Gucci Ni Prada,250693375,47755,Kenny Man,Ni Gucci Ni Prada
Sia - Santa's Coming for Us,250675607,31211,Sia,Santa's Coming for Us
Louis The Child - Better Not,250650268,33151,Louis The Child,Better Not
Sabrina Carpenter - Sue Me,250383412,120848,Sabrina Carpenter,Sue Me
Ariana Grande - goodnight n go,250073072,80486,Ariana Grande,goodnight n go
Lil Skies - Creeping,249906137,19400,Lil Skies,Creeping
Hal - L,249602255,477089,Hal,L
El Profesor - Bella ciao,249314542,55126,El Profesor,Bella ciao
Teyana Taylor - Gonna Love Me,249267063,139858,Teyana Taylor,Gonna Love Me
Lauana Prado - Cobaia,248670847,95616,Lauana Prado,Cobaia
Dan + Shay - All To Myself,248421486,35086,Dan + Shay,All To Myself
Comethazine - Walk,246636173,31286,Comethazine,Walk
Takeoff - Casper,246059965,98272,Takeoff,Casper
Lele Pons - Celoso,245814367,62729,Lele Pons,Celoso
The Chainsmokers - Somebody,245323766,27344,The Chainsmokers,Somebody
Wolfine - Bella,245189747,21281,Wolfine,Bella
Luis Fonsi - Calypso,244777771,36809,Luis Fonsi,Calypso
Sebastian Yatra - Vuelve,244593349,86625,Sebastian Yatra,Vuelve
Jorja Smith - Blue Lights,244198591,89528,Jorja Smith,Blue Lights
Burna Boy - Ye,243805103,100179,Burna Boy,Ye
Juice WRLD - I'm Still,243687631,76555,Juice WRLD,I'm Still
Marwa Loud - Bad boy,242869338,104946,Marwa Loud,Bad boy
Ciara - Level Up,242771194,69036,Ciara,Level Up
Ruel - Dazed & Confused,242254674,30936,Ruel,Dazed & Confused
Manu Pilas - Bella Ciao,242180981,100861,Manu Pilas,Bella Ciao
Charli xcx - 1999,242026094,62416,Charli xcx,1999
IV Of Spades - Mundo,241548508,199512,IV Of Spades,Mundo
Aaryan Shah - Renegade,241158064,228519,Aaryan Shah,Renegade
Bad Bunny - ¿Cual Es Tu Plan?,241040009,131981,Bad Bunny,¿Cual Es Tu Plan?
Metro Boomin - Don't Come Out The House,240942970,82025,Metro Boomin,Don't Come Out The House
Joji - TEST DRIVE,240885074,51794,Joji,TEST DRIVE
Prince Royce - El Clavo,240690177,62666,Prince Royce,El Clavo
Poo Bear - Hard 2 Face Reality,240256699,181628,Poo Bear,Hard 2 Face Reality
BTS - Trivia 轉 : Seesaw,239528577,67183,BTS,Trivia 轉 : Seesaw
Childish Gambino - Summertime Magic,238844946,29260,Childish Gambino,Summertime Magic
Videoclub - Amour plastique,237873016,273611,Videoclub,Amour plastique
Lauren Daigle - Rescue,237458395,163176,Lauren Daigle,Rescue
Post Malone - Takin' Shots,237011066,21576,Post Malone,Takin' Shots
R3HAB - Lullaby,236793336,31563,R3HAB,Lullaby
Simge - Aşkın Olayım,236738182,98618,Simge,Aşkın Olayım
Panic! At The Disco - Say Amen (Saturday Night),235936146,36027,Panic! At The Disco,Say Amen (Saturday Night)
KAROL G - Mi Cama,234911103,63039,KAROL G,Mi Cama
BTS - Love Maze,234734301,70584,BTS,Love Maze
SHAED - Trampoline,234018778,36864,SHAED,Trampoline
Twenty One Pilots - Nico and the Niners,233955418,63041,Twenty One Pilots,Nico and the Niners
Avril Lavigne - Head Above Water,233879503,35125,Avril Lavigne,Head Above Water
Cheat Codes - Only You,233723109,21375,Cheat Codes,Only You
Iggy Azalea - Kream,233713197,43552,Iggy Azalea,Kream
Bas - Tribe,233378711,40322,Bas,Tribe
Kenny Chesney - Get Along,233124651,57473,Kenny Chesney,Get Along
Kacey Musgraves - Rainbow,231846968,64079,Kacey Musgraves,Rainbow
Travis Scott - R.I.P. SCREW,231612900,69898,Travis Scott,R.I.P. SCREW
TWICE - Dance The Night Away,231507095,92532,TWICE,Dance The Night Away
Travis Scott - COFFEE BEAN,231367252,112602,Travis Scott,COFFEE BEAN
Mitchell Tenpenny - Drunk Me,231309023,34125,Mitchell Tenpenny,Drunk Me
Kanye West - Yikes,231067541,55961,Kanye West,Yikes
Saweetie - ICY GRL,231066373,35494,Saweetie,ICY GRL
Queen Naija - Medicine,230967230,59700,Queen Naija,Medicine
Tiësto - BOOM,230813671,56470,Tiësto,BOOM
Post Malone - Otherside,230765020,26338,Post Malone,Otherside
Alemán - Rucón,230604158,130452,Alemán,Rucón
Ed Maverick - Acurrucar,230296929,133892,Ed Maverick,Acurrucar
Alec Benjamin - If I Killed Someone For You,230245211,109290,Alec Benjamin,If I Killed Someone For You
Sigala - Just Got Paid,229951560,21973,Sigala,Just Got Paid
Drake - Can’t Take A Joke,229825296,49826,Drake,Can’t Take A Joke
Eminem - Not Alike,229323172,39993,Eminem,Not Alike
Mrs. GREEN APPLE - 点描の唄,229292573,179475,Mrs. GREEN APPLE,点描の唄
Lunay - A Solas (Remix),229007768,82949,Lunay,A Solas (Remix)
Yorushika - ただ君に晴れ,228238782,130555,Yorushika,ただ君に晴れ
Ariana Grande - sweetener,228087500,64497,Ariana Grande,sweetener
Ariana Grande - fake smile,227661814,37430,Ariana Grande,fake smile
Rvssian - Ponle,226858967,30840,Rvssian,Ponle
Doja Cat - Wine Pon You,226646123,233068,Doja Cat,Wine Pon You
Blackway - What's Up Danger,225797976,216561,Blackway,What's Up Danger
Camila Cabello - Consequences,225623401,26004,Camila Cabello,Consequences
Lady Gaga - I'll Never Love,225244384,64782,Lady Gaga,I'll Never Love
Playboi Carti - Foreign,225240306,157950,Playboi Carti,Foreign
Lykke Li - sex money feelings die,225231084,100823,Lykke Li,sex money feelings die
Cardi B - I Do,225177991,50601,Cardi B,I Do
Joyner Lucas - I Love,224641637,35146,Joyner Lucas,I Love
Sigala - Lullaby,224578377,20625,Sigala,Lullaby
Fall Out Boy - The Last Of The Real Ones,224362692,66163,Fall Out Boy,The Last Of The Real Ones
Bazzi - 3:15,223686128,34701,Bazzi,3:15
SHAUN - Way Back Home,223018888,84599,SHAUN,Way Back Home
Anson Seabra - Welcome to Wonderland,222742545,56359,Anson Seabra,Welcome to Wonderland
Camila Cabello - She Loves Control,222385208,16269,Camila Cabello,She Loves Control
Post Malone - Sugar Wraith,222354916,25487,Post Malone,Sugar Wraith
Roddy Ricch - Every Season,222102599,44318,Roddy Ricch,Every Season
KAROL G - Pineapple,221903449,77405,KAROL G,Pineapple
Travis Scott - CAROUSEL,221679307,72168,Travis Scott,CAROUSEL
Måneskin - Torna a casa,221177650,62745,Måneskin,Torna a casa
6ix9ine - TATI,220966176,22551,6ix9ine,TATI
Marc Anthony - Está Rico,220490666,24308,Marc Anthony,Está Rico
Oliver Tree - Hurt,220375572,41065,Oliver Tree,Hurt
Lil Peep - Runaway,220256218,108176,Lil Peep,Runaway
Dave - Funky Friday,220133046,100956,Dave,Funky Friday
OFFICIAL HIGE DANDISM - 115万キロのフィルム,219939542,70640,OFFICIAL HIGE DANDISM,115万キロのフィルム
Banda MS de Sergio Lizárraga - Por Mi No Te Detengas,219912744,86282,Banda MS de Sergio Lizárraga,Por Mi No Te Detengas
MOMOLAND - BBoom BBoom,219105580,56857,MOMOLAND,BBoom BBoom
Alec Benjamin - Boy In The Bubble,218794323,79762,Alec Benjamin,Boy In The Bubble
Matt Maeson - Hallucinogenics,218130147,89513,Matt Maeson,Hallucinogenics
Jacquees - You,217327839,74329,Jacquees,You
JID - 151 Rum,217153568,106356,JID,151 Rum
Hozier - Shrike,217109604,81658,Hozier,Shrike
Denzel Curry - CLOUT COBAIN | CLOUT CO13A1N,217037083,31254,Denzel Curry,CLOUT COBAIN | CLOUT CO13A1N
Lil Yachty - NBAYOUNGBOAT,216990850,84507,Lil Yachty,NBAYOUNGBOAT
5 Seconds of Summer - Want You Back,216841266,36592,5 Seconds of Summer,Want You Back
Rels B - Lejos de Tí,216799452,111065,Rels B,Lejos de Tí
The 1975 - Be My Mistake,216754187,78369,The 1975,Be My Mistake
Pendarra - Kukira Kau Rumah,216673047,225531,Pendarra,Kukira Kau Rumah
Clairo - Hello?,216097005,131737,Clairo,Hello?
Frank Ocean - Moon River,215931402,290589,Frank Ocean,Moon River
XXXTENTACION - Floor 555,215144968,77183,XXXTENTACION,Floor 555
Luke Combs - Dive,214522032,105181,Luke Combs,Dive
6ix9ine - KEKE,214328908,41112,6ix9ine,KEKE
Post Malone - Blame It On Me,213969821,24347,Post Malone,Blame It On Me
Mrs. GREEN APPLE - 青と夏,213700912,225164,Mrs. GREEN APPLE,青と夏
NF - WHY,213118655,35570,NF,WHY
Kany García - Para Siempre,213110130,158579,Kany García,Para Siempre
El de La Guitarra - A Lo Lejos Me Veran,212769823,65959,El de La Guitarra,A Lo Lejos Me Veran
Mitski - A Pearl,212640416,152751,Mitski,A Pearl
Raymix - Oye Mujer,212562406,109285,Raymix,Oye Mujer
Kenshi Yonezu - Lemon,212211278,128477,Kenshi Yonezu,Lemon
Shoreline Mafia - Nun Major,211985046,77082,Shoreline Mafia,Nun Major
Morgan Wallen - If I Know Me,211905740,139563,Morgan Wallen,If I Know Me
Travis Scott - Watch,211803270,32255,Travis Scott,Watch
Ocean Alley - Confidence,211717730,128562,Ocean Alley,Confidence
LANY - Thru These Tears,211388722,95896,LANY,Thru These Tears
Duki - Rockstar,211372844,125992,Duki,Rockstar
Chris Lane - I Don't Know About You,211241772,32125,Chris Lane,I Don't Know About You
The Neighbourhood - Nervous,211028574,210411,The Neighbourhood,Nervous
Drake - Emotionless,210780516,44099,Drake,Emotionless
YNW Melly - Virtual (Blue Balenciagas),210710469,60636,YNW Melly,Virtual (Blue Balenciagas)
Juice WRLD - End Of The Road,210541326,70341,Juice WRLD,End Of The Road
Kendrick Lamar - Big Shot,210370672,32750,Kendrick Lamar,Big Shot
Carlos Rivera - Te Esperaba,210136952,94715,Carlos Rivera,Te Esperaba
$uicideboy$ - Carrollton,209684373,62774,$uicideboy$,Carrollton
Eminem - Kamikaze,208844378,32331,Eminem,Kamikaze
J Balvin - Machika,208759580,17405,J Balvin,Machika
YoungBoy Never Broke Again - Slime Belief,208448993,64472,YoungBoy Never Broke Again,Slime Belief
G-Eazy - 1942,208031377,15661,G-Eazy,1942
Drake - Jaded,207800481,100643,Drake,Jaded
Aya Nakamura - Pookie,207763437,65066,Aya Nakamura,Pookie
KIDS SEE GHOSTS - 4th Dimension,207514533,98958,KIDS SEE GHOSTS,4th Dimension
Beret - Lo siento,207351820,76812,Beret,Lo siento
J Balvin - Ambiente,207350646,26337,J Balvin,Ambiente
KAROL G - Mi Cama,207267749,17439,KAROL G,Mi Cama
El Alfa - Suave (Remix),207166085,140437,El Alfa,Suave (Remix)
Chris Jedi - Bipolar,206678585,28475,Chris Jedi,Bipolar
J. Cole - ATM,206537240,24214,J. Cole,ATM
Eminem - Greatest,206237143,24283,Eminem,Greatest
RL Grime - UCLA,205808058,45402,RL Grime,UCLA
Ali Gatie - Moonlight,205583178,34916,Ali Gatie,Moonlight
Anuel AA - Brindemos,205379758,83816,Anuel AA,Brindemos
Nipsey Hussle - Grinding All My Life,205142536,62687,Nipsey Hussle,Grinding All My Life
Amenazzy - Baby,204587028,29609,Amenazzy,Baby
benny blanco - I Found You,204342242,22643,benny blanco,I Found You
KHEA - Cómo Le Digo,203772245,143415,KHEA,Cómo Le Digo
Mac Miller - 2009,203520445,64494,Mac Miller,2009
Bad Bunny - 200 Mph,202532583,40135,Bad Bunny,200 Mph
Playboi Carti - FlatBed Freestyle,202469944,77529,Playboi Carti,FlatBed Freestyle
Parcels - Tieduprightnow,202361476,163204,Parcels,Tieduprightnow
Conan Gray - Crush Culture,202346629,55478,Conan Gray,Crush Culture
I Belong to the Zoo - Sana,202066981,80555,I Belong to the Zoo,Sana
Quavo - WORKIN ME,202057078,17800,Quavo,WORKIN ME
Travis Scott - WHO? WHAT!,201796540,112806,Travis Scott,WHO? WHAT!
ZAYN - Entertainer,201757481,55108,ZAYN,Entertainer
Lil Peep - 16 Lines,201605308,80866,Lil Peep,16 Lines
Young Thug - Chanel (Go Get It) [feat. Gunna & Lil Baby],201455880,28149,Young Thug,Chanel (Go Get It) [feat. Gunna & Lil Baby]
Mike Bahía - Esta Noche,200715784,108429,Mike Bahía,Esta Noche
girl in red - summer depression,200424220,64776,girl in red,summer depression
The Prince Karma - Later Bitches,200122001,36826,The Prince Karma,Later Bitches
XXXTENTACION - going down!,200057311,46628,XXXTENTACION,going down!
Yüzyüzeyken Konuşuruz - Dinle Beni Bi',199643230,93351,Yüzyüzeyken Konuşuruz,Dinle Beni Bi'
Rita Ora - Girls,199346872,11851,Rita Ora,Girls
Maninder Buttar - Sakhiyaan,199189951,157924,Maninder Buttar,Sakhiyaan
Pamungkas - Kenangan Manis,198886790,168917,Pamungkas,Kenangan Manis
Eli Young Band - Love Ain't,198333182,47817,Eli Young Band,Love Ain't
Polo G - Neva Cared,198083526,114016,Polo G,Neva Cared
The Weeknd - Privilege,198080498,45777,The Weeknd,Privilege
BTS - I'm Fine,197746850,48839,BTS,I'm Fine
Ella Mai - Naked,197064970,77000,Ella Mai,Naked
Pamungkas - Monolog,196996385,205202,Pamungkas,Monolog
OneRepublic - Connection,196739494,19215,OneRepublic,Connection
Ariana Grande - R.E.M,196078737,51551,Ariana Grande,R.E.M
Ruel - Younger,196007569,17626,Ruel,Younger
Pamungkas - One Only,195865959,114194,Pamungkas,One Only
"XXXTENTACION - ALONE, PART 3",195858766,62349,XXXTENTACION,"ALONE, PART 3"
XXXTENTACION - I don’t even speak spanish lol,195624229,58921,XXXTENTACION,I don’t even speak spanish lol
AJ Mitchell - Used to Be,195558729,16727,AJ Mitchell,Used to Be
Grupo Firme - El Roto (En Vivo),195434583,33052,Grupo Firme,El Roto (En Vivo)
BTS - Answer : Love Myself,195415152,45323,BTS,Answer : Love Myself
Sezairi - It's You,195313390,55532,Sezairi,It's You
Duki - Hello Cotto,195268430,104567,Duki,Hello Cotto
Chris Lane - Take Back Home Girl,195259631,17924,Chris Lane,Take Back Home Girl
Yung Gravy - 1 Thot 2 Thot Red Thot Blue Thot,195136176,14856,Yung Gravy,1 Thot 2 Thot Red Thot Blue Thot
NATTI NATASHA - Amantes de una Noche,195064735,74450,NATTI NATASHA,Amantes de una Noche
keshi - 2 soon,194910398,111530,keshi,2 soon
Rauf & Faik - Детство,194343816,78470,Rauf & Faik,Детство
Conan Gray - Lookalike,194253437,52740,Conan Gray,Lookalike
Carlos Rivera - Me Muero,193624913,56853,Carlos Rivera,Me Muero
Kevin Kaarl - Amor Viejo,193532635,165532,Kevin Kaarl,Amor Viejo
IU - BBIBBI,193529502,47545,IU,BBIBBI
Kacey Musgraves - Butterflies,193018898,54435,Kacey Musgraves,Butterflies
Luke Combs - Must've Never Met You,192992376,83140,Luke Combs,Must've Never Met You
Ansel Elgort - Supernova,192888406,16802,Ansel Elgort,Supernova
City Girls - Twerk,192337283,29068,City Girls,Twerk
Micro TDH - Besame Sin Sentir,192074223,131106,Micro TDH,Besame Sin Sentir
Shawn Mendes - Nervous,191744185,15739,Shawn Mendes,Nervous
Peter Manos - In My Head,191675488,17192,Peter Manos,In My Head
Matheus & Kauan - Ao Vivo E A Cores,191254021,47388,Matheus & Kauan,Ao Vivo E A Cores
BTS - So What,191191491,50083,BTS,So What
CHIC - Good Times,190948554,64987,CHIC,Good Times
Devin Dawson - All On Me,190754522,25116,Devin Dawson,All On Me
21 Savage - monster,190655312,18456,21 Savage,monster
IZA - Dona de mim,190629717,61037,IZA,Dona de mim
Tory Lanez - Freaky,190031930,15504,Tory Lanez,Freaky
CNCO - Mamita,189823564,20090,CNCO,Mamita
Tate McRae - Teenage Mind,189578815,85943,Tate McRae,Teenage Mind
Ghost - Dance Macabre,189438970,109532,Ghost,Dance Macabre
Johnny Orlando - What If (I Told You I Like You),189435755,52662,Johnny Orlando,What If (I Told You I Like You)
Juicy Luicy - Tanpa Tergesa,189350785,263685,Juicy Luicy,Tanpa Tergesa
Cardi B - Drip,189278196,16605,Cardi B,Drip
6ix9ine - STOOPID,189158434,14528,6ix9ine,STOOPID
"Luke Combs - Houston, We Got a Problem",189144258,103267,Luke Combs,"Houston, We Got a Problem"
Loud Luxury - Love No More,189103789,37340,Loud Luxury,Love No More
Anuel AA - Tú No Lo Amas,188792039,186854,Anuel AA,Tú No Lo Amas
Jess Glynne - All I Am,188669898,18476,Jess Glynne,All I Am
